date,MOM_frictionless,MOM_naive,MOM_risk_only,MOM_borrow_aware,SIR_frictionless,SIR_naive,SIR_risk_only,SIR_borrow_aware,REV_frictionless,REV_naive,REV_risk_only,REV_borrow_aware
2023-06-21,1328224943.8757303,1267230768.27468,1266762943.7568672,1339521222.2611098,289433488.63463825,261860371.4677085,260370473.21096393,265045011.97226015,558256343.8879703,507112933.03978634,508289900.91896886,517789607.02922815
2023-06-22,1336576218.9472847,1273620445.4122446,1273241579.7155025,1345621988.7622674,293144392.9070655,265198941.99132577,263705339.1768852,267915865.1619143,556452083.1012762,505106453.47353345,506269049.9248472,515377446.9019369
2023-06-23,1350579760.9890535,1286636545.7467747,1286358234.8982077,1359257556.0522203,294758296.4629563,266632534.15396237,265175978.53038988,269369551.26289225,557589717.8382928,506063608.5403382,507248853.57012993,514825458.07027125
2023-06-26,1327094932.9236262,1263994513.301102,1263428687.341275,1335398539.0839097,296917868.3372571,268563477.02842057,267045957.01776212,271319393.34297097,564377384.9644171,512008302.9908131,513150461.53824186,520892827.48267806
2023-06-27,1306821410.1072397,1244988400.9611075,1244304873.4543903,1316896278.7552335,288745653.7798847,261114493.65850562,259629554.98242757,263476870.741091,555765933.5085037,504509861.5920971,505672542.7945358,514256259.89611053
2023-06-28,1323224663.1622145,1261637287.1191103,1261109574.8931425,1336375029.1554368,281387292.02879673,254403601.85782492,252906929.82812735,256953185.1777784,536161863.91259235,486810293.2101085,487904606.54559076,496741173.02450734
2023-06-29,1291914209.8978648,1229966488.4262602,1229286595.637501,1303264019.6803014,281040903.39555824,254036427.71993557,252502352.70608875,256087584.9402473,537250082.8437619,487204361.28973895,488314443.15894276,497456269.0595927
2023-06-30,1310185422.4169874,1247100855.0393465,1246561494.2319782,1320514635.235648,279333380.3795342,252442586.40809065,250915227.73549515,254686354.96798834,529340359.06098306,479846023.4230449,480886145.9663731,489702046.5815289
2023-07-03,1288564759.0475314,1225643011.0238771,1224987165.5515332,1297592680.4823227,276507030.8516665,250015086.9135057,248562605.75757372,251956165.3203303,526251808.1704426,477417779.551207,478402477.10024875,487523856.98248076
2023-07-05,1283534902.6615014,1219698502.9339232,1219112504.4859653,1291889349.8201604,276726638.50628346,250135509.87330544,248545639.63999695,252010195.59433722,530073200.99788415,480388616.40600896,481353363.86531574,491913350.7011453
2023-07-06,1296218281.3410118,1229386551.0629432,1228973093.698794,1302866730.8061411,281249060.6568744,253988021.62460342,252355075.99500382,255878370.7918349,531561038.76889634,481776195.5926653,482731549.8002514,492888207.81829304
2023-07-07,1269707767.7669342,1207753104.6625178,1207335678.7494411,1280517612.4445267,274860397.25965893,249134779.2230432,247613068.67147633,249920323.29556882,522700001.4364473,473524759.62121785,474500082.1882323,483635299.58455694
2023-07-10,1271757962.6072032,1214364897.0683722,1213895037.5117745,1294991783.2362783,263195840.6383864,239032450.80052352,237453279.16069955,239646280.01281723,523150605.09298587,473950535.0465303,475013118.3451856,484203225.42758685
2023-07-11,1243416392.4642797,1188219675.9756646,1187412353.6228466,1267424312.1377938,256749826.2437488,233463133.5492927,231913790.30345398,233760177.9621788,519575891.94714296,470816244.8982832,471816536.2658331,479392354.72022796
2023-07-12,1243821506.7584512,1191397346.6888444,1190696628.061512,1269479018.589344,258373896.5875044,235525849.84570327,234066020.81016237,235179121.39335233,529983997.9543804,479468391.88952214,480476012.1577306,488980767.9223195
2023-07-13,1249065932.9531834,1194824263.277675,1194107778.9415925,1271969051.1735206,256845342.0728081,233661514.09968263,232259940.5403372,234003355.03721386,525944796.52054095,476079220.8126303,477076599.97948766,486552191.0289267
2023-07-14,1266269895.2433457,1211933764.6737452,1210985477.3939805,1288343749.9386425,265796845.97968724,241945049.7043658,240481227.45817286,242146206.81765467,525727045.3690649,475512109.3009886,476527505.56631845,486611355.5330746
2023-07-17,1280333343.765259,1223971449.9147067,1223022788.9642296,1299645054.5166357,259608128.8264439,235947150.14180353,234569637.56636322,237117073.69382638,518026559.05642205,469000767.54750854,470073444.0553999,480627757.4757049
2023-07-18,1282377464.5472667,1229271898.1352735,1228433330.8553529,1304483759.6995828,256789855.2530559,233956577.21455753,232631658.4204687,233927248.18602318,512820746.7407957,464203201.88177305,465316110.449794,476683525.2173423
2023-07-19,1236596697.5989187,1200635038.6363866,1199795639.1485755,1274117048.2227333,251369336.41244707,232325012.18248603,230986736.73876345,228857270.78323534,515249535.9179408,466093901.6444943,467223964.86277664,479776740.7514265
2023-07-20,1217253111.5633752,1171692743.7034428,1170986943.7090642,1244741959.4828436,261130420.94529247,239529459.2533973,238035732.7755625,237361960.9599131,504473444.2885524,456329685.8288607,457481013.642017,469663156.1103589
2023-07-21,1218030067.3252583,1171356883.1619093,1170689220.1818311,1244619128.2600124,263735716.39577565,241575114.2645152,240019588.31483918,239965552.5966141,513620576.3228683,464544984.7108976,465692959.0935056,477242660.1310577
2023-07-24,1194323237.7080536,1148664040.0940337,1147863946.5759819,1220195524.8978646,265103200.23477307,243226594.91152,241624428.92264628,240932536.4338265,508203267.2877506,459880889.4402511,461021324.77689695,472516515.7069666
2023-07-25,1234939998.1196973,1185421788.2516074,1184870409.951085,1259211858.709403,265576360.98838857,243094688.62642425,241645748.14333156,241940455.42692453,510340150.81014675,461951322.42402035,463074611.49750215,476396344.7037475
2023-07-26,1200511422.5851505,1157271460.5294576,1156536118.566469,1225678951.9221175,261875106.28892255,239822398.04777908,238309473.94754583,238803723.95816058,513460508.10198843,464496598.3329901,465655208.06440926,479353328.9885873
2023-07-27,1217306919.8789186,1170285748.0690591,1169480141.087545,1239799432.821699,266147910.67044818,243158704.74872798,241650679.3184979,241717411.80422804,518107132.2459953,468620847.4277538,469876821.6552095,482490754.88263804
2023-07-28,1216392730.9695551,1171711033.387224,1170670426.8908358,1242560399.9596796,258009426.409752,236263796.62047675,234881625.4523103,234284834.77040467,509437224.52272147,461269214.7038071,462571227.4650414,476159175.5669822
2023-07-31,1207375924.5088947,1165265520.86616,1164117444.1085026,1239361499.0049336,249364992.59898472,228545260.36496517,227197761.10110545,226100237.44217312,504408669.7732371,456992300.65091234,458279225.57111454,472291512.0494305
2023-08-01,1213042860.0616844,1170685250.367923,1169432330.4702759,1243186305.7458801,254257024.02605382,233669259.28051642,232313739.62996176,230381922.1791492,503217537.8742965,456199809.82510847,457448171.38062775,471194422.60907423
2023-08-02,1216594811.1675467,1174067494.2517672,1173019330.0413563,1247220432.841909,257792146.57747602,237430912.0959254,236071367.85793328,233587534.20659205,510766258.39334816,463212256.724142,464511696.40346795,478352240.1657914
2023-08-03,1200494310.9898708,1158482964.2161787,1157217058.1879046,1230616231.1367009,255310205.66451564,235191870.65626338,233883889.34795883,231183808.64122012,509152604.8124194,461970046.0730779,463306717.857574,476914757.702416
2023-08-04,1222656280.4133124,1179827946.871252,1178648189.82075,1254653213.205116,257170975.57823867,236337597.8044234,235070417.5962485,233086328.57765746,515449757.39412147,467888972.1219066,469234373.2189436,482809749.57187253
2023-08-07,1242456627.056843,1198888221.6633022,1197705967.378546,1271319492.5937252,263676948.72722313,242356535.51892915,241081751.92832574,238339571.22564495,519339339.1366318,471473558.635082,472850163.7586077,486388179.2874474
2023-08-08,1232376778.2353158,1189109396.7325978,1187963157.5538464,1261301541.559259,262650302.17041323,241219086.5648156,240020135.52852768,237917856.61014462,517672692.5849673,469831353.6186711,471193792.3393456,484834614.98327804
2023-08-09,1221574067.1047966,1178633029.6099603,1177413930.4760609,1249959185.4713864,265083581.33481687,243049806.08769226,241802177.44134256,240093756.40480718,536585506.6089064,486615143.18155587,488062660.7184448,502453598.9395499
2023-08-10,1237720949.6473434,1194167530.2808216,1193172737.908927,1268777513.5475965,267236430.97378483,244886520.81111488,243621653.62928462,241959501.21956953,534815989.69562674,485013829.39087355,486427439.1001615,500748694.16671866
2023-08-11,1234216922.5747724,1190726964.8171253,1189626135.6237576,1264166845.1136627,265914137.00042644,243770592.42183644,242468419.26525217,240993979.5132513,542257394.5338087,491823085.4959453,493254613.4333795,507761168.98275274
2023-08-14,1273320076.555148,1228408047.4208395,1227453117.4085975,1304006708.5931416,265215333.52381316,243110153.94407758,241787143.15822163,240327046.53828162,541889909.8169522,491471690.0229215,492890477.36035454,507414427.0502506
2023-08-15,1277668099.4209685,1232546988.4879181,1231495348.1068733,1308597333.2925305,267146143.75576767,244799627.1867672,243527244.2178174,241889632.78981802,545624121.3626835,494918649.06540096,496383207.5838232,510955681.4942884
2023-08-16,1256863473.8995514,1212410649.2783027,1211058471.283021,1286565820.5843725,270378053.7375258,247770976.0016272,246478471.11856627,244883711.1105634,546570580.2180848,495862462.7373269,497294648.86011213,511811341.9721497
2023-08-17,1234300704.4465322,1190576897.459683,1189092974.9100246,1264361794.804607,272225489.75984037,249470563.51563892,248174951.92679346,246790428.7042981,552195897.1475383,501082265.9470412,502556133.9715397,517121786.99772394
2023-08-18,1246078311.0233347,1201886689.0541916,1200506364.3341439,1276464465.9116077,270674674.84643394,248338783.6891422,247024185.7118816,245577052.42539102,552340564.9260566,501527818.06304586,503057225.9796013,517397717.7047719
2023-08-21,1265824944.4034204,1220884030.1802294,1219447168.6573625,1299444984.3334696,268858854.00993633,246788149.8695332,245528505.15241346,244601472.74852955,547958820.5633559,497642317.99479103,499161823.48048496,513315523.4919383
2023-08-22,1278419621.3846953,1232103720.752674,1230717198.6624606,1314801111.3072624,271276529.72677463,248397017.2573969,247146155.7452385,246836817.03947932,554129086.6683992,502360884.4031689,503925525.93561816,518907955.1673208
2023-08-23,1293311606.2414057,1246419256.6241636,1245067008.1634486,1328482707.964394,270146822.8368145,247626496.29260194,246443852.52043515,245743374.94948864,553017127.5647683,501713650.88048595,503255045.907434,517888454.0665247
2023-08-24,1292864863.164288,1245937373.194266,1244668105.4940336,1326165330.1128418,273462586.62435293,250389830.24649933,249204973.95538017,248718852.56419677,557692592.0686848,505757848.8306888,507218355.68396515,522091747.6549893
2023-08-25,1285268255.9563296,1238556523.807854,1237327330.8717833,1317398482.4840915,271753898.321075,248750143.69190374,247553941.81666192,247042890.6805364,559332215.1799669,506598372.0513541,508040838.24544865,523460048.6415656
2023-08-28,1286191837.7372396,1239393782.7350137,1238027115.1806722,1318337748.782531,271679924.56595796,249354892.58489507,248146736.34181535,246970906.67766175,556055797.4854347,504119082.8856369,505524466.7211536,520457559.4583829
2023-08-29,1297585092.671962,1250335037.9495451,1248908185.777308,1328388275.721884,268445843.77351224,246463073.3748332,245238820.07361647,243656224.39693648,538413842.5609243,487973677.6238548,489287283.60452837,503861056.5771132
2023-08-30,1306346447.474445,1258738736.009827,1257333020.177509,1337288937.3838203,266983257.9195753,245407609.11072993,244172256.92845693,242424490.4007101,530594453.18695545,480819198.7673647,482099159.22766954,496543180.54631484
2023-08-31,1306854451.7908802,1259171315.4086666,1257728561.2031538,1337130807.0831673,265137873.13817015,243702824.67051396,242447762.32759678,240581961.59720108,532289723.5467536,482398825.93081445,483687448.06389576,498133873.801497
2023-09-01,1294284234.509743,1248587048.4052525,1247004221.535315,1325924552.280081,261416373.49626577,240267188.8313811,239076977.22553068,237524252.55144644,535042767.22335863,484886748.8221074,486132385.43598115,501333403.291514
2023-09-05,1280774163.9193273,1235545490.3625462,1234047466.038132,1314470940.9494889,262917949.51559734,241709771.80559918,240529740.97357127,238833876.35644373,527958456.3378348,478459532.47461927,479686358.9195954,494680593.59424627
2023-09-06,1299671567.282622,1253308710.6596582,1251678114.9198415,1336822704.778011,262079413.7118232,240939432.81437442,239687449.92973283,238107605.56001914,521124797.0270372,472248334.858422,473443259.76176554,487930729.2058572
2023-09-07,1298692834.4903421,1252586791.6173236,1250935508.7135983,1334101642.7175636,264350712.90503424,242421113.3889959,241101655.3603064,239909588.47755647,515578981.34257835,467117562.9790538,468342885.9258525,482787280.13905054
2023-09-08,1296358889.4673917,1248698190.5296586,1247276314.8978133,1331493712.0846734,267716617.6133156,245596564.94422734,244298341.5593362,243110736.29809046,509956859.29900724,462015551.442733,463212902.4911523,477073838.8052962
2023-09-11,1275955837.347771,1227046479.801748,1225549913.4317026,1305423452.474014,269983066.9597978,247698328.73725072,246496782.87649614,244995210.56565267,492498646.61157274,446186450.15406805,447264676.9418898,459748121.54296595
2023-09-12,1279063241.4227028,1230086229.8598313,1228505248.1516116,1309206555.8845444,267863117.81793332,245690602.03328583,244423073.6882273,242879509.25955024,499740648.66337675,452742808.4314904,453862030.97799146,466609433.3591933
2023-09-13,1297864473.9959,1239441038.699888,1237869497.293459,1326575880.1890912,273820467.367838,251207285.15186957,249911941.45284975,248137437.9670109,500233089.568112,453182449.3092101,454347603.95672244,466974529.67050743
2023-09-14,1294003342.826133,1236286325.6838245,1234751364.3737073,1323891722.704234,273484501.40723515,250878470.2047358,249579723.75962198,248028988.90832987,495793971.7063936,449152011.9148197,450325312.6121201,463175426.11540776
2023-09-15,1274930354.726753,1217206528.3947263,1215708055.5208535,1303144803.16976,275518379.78057915,252651248.68007714,251340648.1253072,249878650.27271152,489881476.1644123,443786288.36468685,444907755.6349238,457402125.1142982
2023-09-18,1308147978.1266568,1249396084.1992853,1247982286.9685829,1339836506.9005532,281550724.54058164,258251683.9189082,256897204.94053796,255756932.16763335,486712974.7517581,440907563.1377169,442031303.07515967,454261532.01041305
2023-09-19,1302571937.2206333,1243785237.5758479,1242134236.0673852,1335994939.4869297,280265523.3843856,256622128.81756392,255328468.2099459,254840733.59890208,494688452.0698903,448128444.4838448,449291908.385073,461723950.2290193
2023-09-20,1300676002.3333573,1243001251.5601754,1241202814.7923665,1330061431.9726033,284850476.2128953,260758122.41229826,259380444.88602358,258483810.0014796,491378415.18656856,445121731.1034333,446263070.65801305,458941019.76498985
2023-09-21,1301928423.384709,1244497118.0682352,1242692373.78912,1331988219.7701433,286093495.81231254,261633321.59937933,260233172.94342488,259438278.01367527,492770584.0351352,446376648.07600826,447493131.7848534,460274545.7656432
2023-09-22,1297387352.7564764,1239765674.1987777,1237947959.2762027,1329214693.9770026,287784507.4406973,263227083.02448165,261825807.75764567,261091750.7410574,484037244.1217346,438454882.8402149,439577069.29233944,451958979.9609843
2023-09-25,1298187355.112274,1240851972.5886855,1238943489.408848,1329859099.6164172,288106070.91336614,263496260.59253076,262050580.93197092,261148485.5667191,474786214.21609277,430063864.4814649,431167909.1037852,443369904.664699
2023-09-26,1308335772.3719168,1250394800.3139386,1248597603.453106,1341095499.6006634,286969575.2728904,262369177.2521239,260931004.96223137,260165910.48266286,479244797.1448777,434097708.08838886,435220124.3433553,447423274.19564533
2023-09-27,1320725556.4029908,1263566869.8031685,1261699285.254975,1354423507.6652365,283633272.4433438,259332926.52402043,257879781.37885743,257076311.4052591,478717044.0916949,433612477.19696844,434695012.2261915,447277424.13525814
2023-09-28,1339624148.1611943,1281137785.2454925,1279258780.8663285,1372141373.0713813,283744730.40356296,259423849.0604776,258076173.45943093,256872734.61676463,479705382.41641974,434500279.8364183,435633418.6813407,448044859.2002021
2023-09-29,1330115605.4801025,1271604258.855538,1269670065.6728125,1361729292.00429,282392060.12410116,258218423.49599844,256863660.82284966,255825845.22769648,484953047.84348416,439252032.1615766,440418957.3387881,452863039.29608184
2023-10-02,1365886389.1356168,1305573914.2363043,1303801179.5552921,1396194465.8204937,288938373.0709493,264305546.38687697,262959255.81268388,261044957.64897728,482952287.781742,437435413.7170669,438637992.564223,450994256.3809975
2023-10-03,1337144664.8510866,1280161478.337301,1278184862.0349479,1368348204.2080703,293162132.4110739,268319870.45014173,267012899.60498947,264644445.82547292,484062218.18421876,438436489.7109502,439661835.87817305,452047241.88228405
2023-10-04,1346266555.1396337,1288292609.1481264,1286336674.605799,1374262929.3805313,295462088.1581606,270365679.3602791,269001850.32111126,266276408.66889152,484977749.3430601,439261497.22759914,440428154.16557777,452864724.2023098
2023-10-05,1360556343.1049917,1302114260.0608642,1300040936.722069,1390192379.4919803,296695520.68039256,271473000.36767876,270216681.0136134,267966294.10455728,484124004.49237716,438483955.0032826,439619740.5158993,452064663.9526309
2023-10-06,1377049536.3914254,1317494185.371765,1315545568.4115539,1407397387.3455005,295424013.1262899,270201895.00957084,268948045.57837343,266487703.74494773,482518464.97329646,437025403.2494869,438140719.59284836,450535637.7611398
2023-10-09,1383826228.315857,1321762090.4561768,1319834043.355978,1409575664.341061,296059788.77627176,270742643.7267977,269479441.45433676,267232333.5022346,475978163.2172367,431097028.77948517,432255304.51662517,444440308.908481
2023-10-10,1358600972.9005127,1296747326.8648283,1294819398.0989351,1384313383.538126,289476857.299069,264763527.0721738,263533697.350447,261642700.23973155,481419590.3128528,436021291.3267936,437223918.00389,449563429.1539065
2023-10-11,1359197037.8294132,1296548342.5780005,1294710845.5863109,1386062209.596366,287983618.38672966,263296143.2354172,262180950.8384812,260353136.7827513,477417462.52229047,432391873.41199565,433524549.81987166,445771144.0019643
2023-10-12,1374360539.7941005,1308117592.4506235,1306293020.4844024,1395963486.758942,295399440.5631515,270018311.51874685,268973131.7390769,266631338.86269614,468524241.913181,424332323.27883065,425453378.590809,437441169.81349325
2023-10-13,1369388913.5599809,1303087411.03155,1301217779.4166172,1388911864.2450364,297655646.9130539,272081685.52006704,271030439.06944853,268607463.7388177,463120734.4495853,419433559.8827314,420581117.94656295,432438148.99122137
2023-10-16,1362190741.805417,1301383215.7940388,1299631116.494008,1385016703.9535012,296758024.3284936,271252077.4845242,270158342.0040186,267807644.5290637,468513420.99292475,424313618.324943,425488217.9715661,437494039.8248438
2023-10-17,1356646045.9142458,1294219667.464042,1292432903.2558508,1375385834.496356,293557186.6164665,268292084.08052543,267199043.94358477,264813597.88493916,474143257.51194876,429408447.2405723,430673910.14994144,442834913.4965493
2023-10-18,1363989737.9267979,1303091668.3082087,1301199070.1543658,1386353500.4344966,301765006.5232044,275740495.62708575,274605261.50917625,271485754.45947766,466536281.8987794,422513795.329924,423709425.67990315,435635257.1940505
2023-10-19,1379764730.2690566,1317038319.6381245,1315286849.4633226,1399399189.31894,305752048.9041146,279124905.75930864,278021952.57843846,275019494.2295686,464897862.42064685,421025403.22116613,422209312.9853999,434101145.7072092
2023-10-20,1383003871.6341095,1319121622.62983,1317379422.2483172,1405292701.4146712,307222467.35184056,280887302.70108837,279809796.56645143,276533144.1158217,468144289.64976627,423961630.15996677,425185528.136988,437159350.3384494
2023-10-23,1396951414.2280507,1332256321.705608,1330503894.412478,1418797827.7426474,307455040.53846496,280758978.2184374,279675493.60163647,276471192.66981363,470848362.7937813,426406628.3422557,427482882.07905424,439549979.39344615
2023-10-24,1394893226.7550914,1328742321.2766266,1327222744.2581065,1415251245.3646348,303034845.94714254,276676649.59965134,275485699.53657675,272280775.6414333,475453318.17532915,430573321.8911428,431579276.8534446,443821782.0163161
2023-10-25,1383733509.2251189,1316188483.0856004,1314653995.7430544,1400537344.4818263,306441467.0756856,279712210.26297945,278540953.4130255,274804230.54891545,471128569.45320755,426651825.2406056,427750118.9725756,439843277.3754193
2023-10-26,1373947074.224871,1306251153.4240537,1304404331.4531233,1389709226.8679924,304350234.7398844,277476627.35493904,276242574.10063225,273202801.6767934,475789388.629229,430868784.8800056,431994432.6343528,444208738.60582376
2023-10-27,1405963417.5264835,1337266944.2043104,1335436828.1289134,1424012752.9159372,308679267.4523524,281336054.9610863,280039082.972536,277247389.74145937,471196891.27080834,426704418.429328,427798291.8178024,439884878.0763914
2023-10-30,1402996668.0389144,1334267637.9734645,1332608591.9941409,1421219560.0532906,307463426.2652033,280453527.4462284,279160303.7725521,276163833.86988854,475751343.15527433,430825044.1793675,431941972.9739146,444154664.86176187
2023-10-31,1386232053.8809888,1318915503.298001,1317515962.971037,1406914239.8305073,304916815.36806333,278263242.9565305,276943631.0513542,273771872.7185383,474686653.1506549,429843959.73263127,430819228.5940702,443062021.9261
2023-11-01,1420879976.7298307,1351750082.9156356,1350182650.049444,1446254053.405589,307739120.5143012,281018180.50567144,279680325.43427217,278164001.7361946,471507142.44902927,427448716.2072499,428401109.7876749,439989822.1300961
2023-11-02,1429904226.9692428,1360199634.0803962,1358571875.163594,1455758464.5269241,296580718.06154877,270667080.75168335,269345355.2411008,268496496.18357444,489832599.42931587,444037359.1822002,445100122.72044945,457366764.1581424
2023-11-03,1424787321.7689533,1355195487.3961506,1353529109.0578651,1450500623.8444955,286907513.3926644,261155488.34184346,259704243.78189516,260728841.24269912,501409811.98866624,454514818.96947986,455561826.93444484,468285550.525458
2023-11-06,1452537699.8723369,1381465704.5761907,1379887834.1647484,1477807684.3085806,296007356.05763465,269418627.71009135,268054743.5075178,268407503.0198793,497354556.0377158,450836040.2513442,451916462.0711655,464614451.4433498
2023-11-07,1468503949.884356,1396519507.22651,1394809761.2341096,1496604586.1509695,291439653.30332667,265315468.30253834,263914756.91837102,264552897.31583986,505779467.98333794,458458925.6971038,459559893.7291074,472406534.70898336
2023-11-08,1517187878.613104,1442711364.4812045,1440967666.777141,1547453114.0210187,300920494.71658885,273808289.9002669,272372265.85705304,270347603.62110984,503491527.71295923,456380704.59716344,457392847.5633668,470112391.52005213
2023-11-09,1541873469.5622454,1466071167.5909603,1464340237.1799328,1568060220.5286095,307712806.90494806,280053992.89064795,278838613.58283454,275832022.58735096,491011685.07658994,445073253.24346685,446043618.6064313,458165884.7976222
2023-11-10,1578730101.8219924,1501080207.531281,1499249814.235022,1601485112.5803246,316359638.90187484,287680528.28118527,286399173.75067735,282891788.16857684,495212502.9257304,448871349.6459961,449894200.25654185,461958964.5213304
2023-11-13,1577901621.4275644,1500245357.5070858,1498312887.3466153,1600418108.8657203,319441450.970662,290765598.3026245,289501574.00676066,286009936.003173,496971595.85026723,450458265.227197,451472403.60968274,463418005.104658
2023-11-14,1547638159.3947875,1471399720.9285166,1469450091.8344042,1568731898.1295688,302094155.5330657,274267112.1182356,272943094.9130808,271094709.35752237,516019603.64450544,467701158.65123576,468852721.5332643,481561794.2322982
2023-11-15,1521414377.6604323,1446394760.9471328,1444508904.058349,1540184005.9176376,293973876.7148473,266612140.14717397,265230674.11144397,263566565.9910326,525669442.8653629,476433098.8144743,477635110.7215673,491023490.9161053
2023-11-16,1544025817.465181,1467852837.0339873,1465782826.8217785,1561830391.264577,300704822.4258833,272611278.374719,271175188.03429407,268951969.1863342,514753576.8917301,466541507.68685603,467734721.6294357,480443654.873558
2023-11-17,1534710685.812503,1458899956.6191006,1456956029.8155932,1553251546.3294656,289905318.89463735,262316177.30223912,260835623.62195602,259687935.09737986,521365903.31547654,472522637.52315736,473678896.13462484,487018237.7368029
2023-11-20,1550065078.9172437,1473419466.8973083,1471427107.2169428,1571430502.4513974,283905556.4897497,256613880.67623633,255043472.48333892,254238679.74551058,529869872.78852975,480216787.4317461,481366971.8007196,494779909.7326583
2023-11-21,1562427433.0444312,1485095929.624774,1482851520.3142262,1578331345.899694,295781601.7679094,267537299.81091887,265961333.55683246,263646542.26078013,517062699.0301949,468612510.5544208,469714300.3565804,482327381.3674152
2023-11-22,1562341785.0094585,1484927609.8898563,1482594293.032079,1578848503.7338762,296013321.3197347,267605323.97794777,266121737.86873347,264135093.84444955,520429743.3901397,471654973.6546053,472768998.74292386,485531930.571828
2023-11-24,1557382972.1181774,1480133048.1326451,1477809982.5788536,1574821366.9202447,296235345.1626812,267873300.40080878,266431523.77682677,264621581.78303567,518930792.5732293,470290895.9575328,471405937.01590747,484115358.57177126
2023-11-27,1576071161.821249,1497838372.6416194,1495484986.6702175,1593015293.4121418,296461287.0433489,267950408.47991535,266535106.9014077,264599551.06319773,513457383.0453407,465327718.11558443,466407539.82484204,478957261.77771
2023-11-28,1544573739.5753279,1467799060.0111687,1465438937.1090949,1561951742.9503796,292108174.3878814,264362827.77564052,263040576.24924862,261642083.44946486,520381424.74936575,471591203.00362426,472668635.32588583,485471559.7151655
2023-11-29,1533829418.5818787,1457502459.5102444,1455066823.9372237,1550499494.09046,289655321.53647786,262023316.17867026,260615239.55201206,259189432.7809901,527798214.1048828,478298816.5627734,479364834.722085,492456252.7596709
2023-11-30,1533334590.7803187,1456939772.1530423,1454488690.770981,1551352280.7383747,289683779.1876737,262133387.45858762,260625642.30238244,259350778.99325347,515761867.2543899,467398810.00945485,468372128.1175854,481032173.91189754
2023-12-01,1535662855.307389,1462412474.174911,1460494789.6050582,1555459552.764743,271241383.85103744,245113681.75972778,243591039.92967194,243906619.33874077,510828635.9504094,464670055.34682745,465649317.72012025,477107973.4050552
2023-12-04,1547424756.6709743,1470630763.3611205,1468863335.938073,1565889632.7232118,260905617.9461348,235789205.94169766,234281854.63809532,235298216.17609617,509703249.3840343,464011729.62021327,464978223.1239348,476589245.12055945
2023-12-05,1605887435.0343437,1527302358.072647,1525482303.527912,1625826022.5085225,266209259.45722252,240528910.40007707,238973609.05562496,239704591.91204876,505943907.896087,460684528.12704146,461520239.86704123,472462953.5628779
2023-12-06,1583040040.9808967,1503540228.9224005,1501736027.965958,1599654730.0416427,262452131.0131616,237086865.36143568,235475109.0780889,236519229.49450684,502652958.8061492,459074238.1715934,459921818.9483529,471289615.1441434
2023-12-07,1585086724.871775,1502119798.8719008,1500452660.5716367,1598475775.3256602,258738717.8797469,233581905.9870976,232020346.45992333,233083464.81403154,502606421.6287461,457148959.4425747,457990405.4923597,470707753.3221655
2023-12-08,1635979820.7816157,1549419874.2651665,1547882515.730745,1648916298.8506446,254481541.57855883,229670665.69436392,228093009.8215067,229978995.24089313,501570804.06097096,453037737.3833909,453854225.29588336,469417034.3426089
2023-12-11,1615702682.4911273,1526554968.5521026,1524761429.3570063,1624408339.8534198,255479260.25686368,230591382.95293322,228985313.46861908,230686627.5546819,506329052.3504723,455761374.30221874,456634311.7131015,472803869.8328346
2023-12-12,1664284920.4295206,1574031596.1257353,1572143784.722732,1674279004.9675138,256690360.98161462,231449117.60203248,229828047.02198964,231337365.63781357,506053449.7840507,455484542.3636843,456346769.70077825,472961303.84495765
2023-12-13,1663652822.253564,1569952029.7303112,1568423716.903935,1669903228.7509646,239058419.90486246,215098209.05346885,213496158.9707282,216945589.78718382,495477594.53455526,446403411.2565432,447167694.16912866,463574286.85986286
2023-12-14,1623677128.2217126,1531328519.9057581,1530291134.004466,1629904727.8053355,222325348.41239467,199917234.36235484,198353672.5411413,202861874.40490153,488982641.7528973,443003534.89263,443799709.4663982,459078549.56200576
2023-12-15,1644145355.2080703,1548406677.6846724,1547373060.113137,1646519020.1103113,217640202.02744344,195426157.68252656,193857701.24955815,198172858.22835112,500377141.81613404,454879905.5834608,455792398.8626764,470324947.7318782
2023-12-18,1680823797.0186453,1584434986.2640345,1583523523.6428163,1684070130.5662708,220698519.8542504,197929291.55810124,196376672.2729347,200666450.5694438,499518433.13691413,452902943.19194895,453721412.7539595,468774544.48829436
2023-12-19,1659991255.038011,1565425118.2669318,1564727892.9049616,1663074476.5630112,211916610.84653348,189813173.03219074,188306921.01929256,192805408.12168106,492278929.521018,448225791.5298171,448971938.84687895,463011604.00365907
2023-12-20,1672374472.6091661,1576909213.840659,1575851166.9524264,1673929893.9262416,225976679.5598211,202523988.0555346,201032747.04528034,204561249.7582902,503009726.3635721,455603110.78517103,456372832.51480806,471788198.47817934
2023-12-21,1665519614.2595518,1578560679.3893294,1577525503.6120203,1674666023.0412753,219066640.3482102,196053333.18538016,194622496.43403098,198099608.40265918,496288755.6653525,451606470.377279,452361144.1690445,464860209.0966498
2023-12-22,1663494018.3789978,1575394222.6293979,1574384704.0589244,1671854344.4931133,218616262.51563117,195702352.97413328,194285995.55199012,197398942.23375925,491792409.17302966,447112006.12651074,447804230.8533241,460395404.05284053
2023-12-26,1661673940.6844153,1570397733.7310197,1569312628.6143649,1666196273.6310277,213916337.513542,191308885.398091,189933031.32137352,193583757.57319513,490933912.3755491,445305563.2077026,445976366.17121553,459561094.424401
