date,nav_open,pnl_long,pnl_short,shadow_pnl_short,fees,rebate,financing,impact,recall_impact,n_recalls,n_reentries,n_reentry_failed,n_missing,n_short,n_long,short_notional,long_notional,fee_wavg,cash,margin_regt_initial,margin_regt_maint,margin_pm,nav,excess_equity_regt,excess_equity_pm
2023-07-25,1148664040.0940337,15021385.071453465,21621173.459232766,23465428.29575689,59490.04351328425,191379.77242966526,-16700.10202873322,0.0,0.0,0,0,0,2,46,48,1356234607.7692814,1292989702.3149693,0.015791084774047903,-107742593.73376274,1324612155.0421252,730117807.9095267,397383646.51263756,1185421788.2516074,455303980.3420807,788038141.7389698
2023-07-26,1185421788.2516074,2275532.9793691523,-30544025.5998611,-35221029.40759892,56108.929437232204,195689.87620837174,-21416.048429025665,0.0,0.0,0,0,0,2,46,48,1386778650.295548,1295265241.082489,0.014565565018684681,-138168054.38081074,1341021945.6890185,739849905.3592865,402306583.7067055,1157271460.5294576,417421555.170171,754964876.822752
2023-07-27,1157271460.5294576,-19773010.70750901,32646635.26492177,35576538.64804852,42756.47856380696,200486.76660670753,-17067.30585418873,0.0,0.0,0,0,0,2,46,48,1354132007.0997133,1275492210.383743,0.011366936312167876,-105389881.7754364,1314812108.7417283,725112654.7258497,394443632.6225185,1170285748.0690591,445173093.3432094,775842115.4465406
2023-07-28,1170285748.0690591,38344577.05614777,-37058938.99801437,-39397701.48347742,43280.18084681194,205973.54457152056,-23046.103693072426,0.0,0.0,0,0,0,2,46,48,1391190920.182878,1313836807.9961925,0.011199659858910036,-142308702.0498469,1352513864.0895352,745816478.0539114,405754159.2268606,1171711033.387224,425894555.3333125,765956874.1603634
2023-07-31,1171711033.387224,27314897.65282157,-31977961.539348777,-34135506.04966272,50903.384577758654,172787.93548440852,-316.5884303519028,1904016.5970130018,0.0,0,0,0,0,48,48,1167047969.5006955,1167047969.5006957,0.015702198133152392,-1954919.9815897942,1167047969.5006957,641876383.2253826,350114390.8502087,1165265520.86616,523389137.64077735,815151130.0159512
2023-08-01,1165265520.86616,-26731414.501016017,32028241.518223066,32028241.518223073,49530.33485044279,168045.97514352886,4386.844262879845,0.0,0.0,0,0,0,0,48,48,1135019719.5435345,1140316566.4082346,0.015709789212587758,30196251.140281916,1137668142.9758844,625585057.465119,341300442.89276534,1170685250.367923,545100192.902804,829384807.4751577
2023-08-02,1170685250.367923,-25630503.54700215,28886174.359365948,28886174.359365948,45797.90651652394,163769.21685145583,8601.761145453522,0.0,0.0,0,0,0,0,48,48,1106133547.214336,1114686059.9398646,0.01490529456182733,59209063.3339057,1110409803.5771003,610511579.149267,333122941.0731301,1174067494.2517672,563555915.1025002,840944553.178637
2023-08-03,1174067494.2517672,-6489845.431200283,-9221485.915345661,-9221485.91534566,45613.69256130233,165134.505886582,7280.497632257246,0.0,0.0,0,0,0,0,48,48,1115355011.6166887,1108196225.1665297,0.014722603252812721,50114324.04613018,1111775618.3916092,611655559.776639,333532685.51748276,1158482964.2161787,546827404.4395397,824950278.6986959
2023-08-04,1158482964.2161787,7766826.509637478,13449685.73640332,13449685.736403318,43925.904766836735,163143.20673199682,9253.107067445178,0.0,0.0,0,0,0,0,48,48,1101905336.2761512,1115963035.3704495,0.01435089312617522,63692515.187003136,1108934185.8233004,609562359.7254577,332680255.7469901,1179827946.871252,570265587.1457944,847147691.124262
2023-08-07,1179827946.871252,-3367108.453391659,22304427.858241104,22304427.858241107,49379.889956894745,159823.9608307161,12511.316326895385,0.0,0.0,0,0,0,0,48,48,1079486414.616469,1112595926.9658322,0.01646779444723074,86119959.4203124,1096041170.7911506,601994906.1263988,328812351.23734516,1198888221.6633022,596893315.5369034,870075870.425957
2023-08-08,1198888221.6633022,-878305.777428092,-9022365.292080365,-9022365.292080363,50531.89155713917,161159.771013246,11218.25934807826,0.0,0.0,0,0,0,0,48,48,1088508772.3221118,1111717642.69252,0.01671229614600375,77219376.00971651,1100113207.5073159,604482042.3697635,330033962.25219476,1189109396.7325978,584627354.3628343,859075434.4804031
2023-08-09,1189109396.7325978,-18446391.35575159,7848068.984872237,7848068.984872242,50418.700630894644,159997.8210703498,12376.127802466332,0.0,0.0,0,0,0,0,48,48,1080660705.1655896,1093271248.2253728,0.01679595838024002,85189407.43571472,1086965976.6954813,597516023.60602,326089793.0086444,1178633029.6099603,581117006.0039403,852543236.601316
2023-08-10,1178633029.6099603,2485644.1827955884,12925662.888737747,12925662.88873775,49105.06204124636,158026.8107373288,14271.850631696358,0.0,0.0,0,0,0,0,48,48,1067348065.0176054,1095756871.6307204,0.01656237821029553,98238359.9887321,1081552468.324163,594143637.4129617,324465740.4972489,1194167530.2808216,600023892.8678598,869701789.7835727
2023-08-11,1194167530.2808216,-9100139.300378859,5545973.129607816,5545973.129607817,58699.04937469293,157205.6977467822,15094.05870278479,0.0,0.0,0,0,0,0,48,48,1061802086.094589,1086656746.6476257,0.01990169171037678,103897918.41305017,1074229416.3711073,590204812.4902831,322268824.9113322,1190726964.8171253,600522152.3268422,868458139.9057932
2023-08-14,1190726964.8171253,16268415.08506487,21298416.85419399,21298416.854193985,58036.8196867698,154052.3487157678,18235.135426356766,0.0,0.0,0,0,0,0,48,48,1040503668.6243229,1102716663.3116796,0.020079943701554314,125519096.62501788,1071610165.9680012,587830266.4152167,321483049.7904004,1228408047.4208395,640577781.0056229,906924997.6304392
2023-08-15,1228408047.4208395,-11345169.967986044,15369186.81631088,15369186.81631088,57337.27303142049,151776.8559258281,20484.635859463964,0.0,0.0,0,0,0,0,48,48,1025134486.5534356,1091371497.3707595,0.02013532718103073,141003229.62537336,1058252991.9620975,580383220.3087206,317475897.58862925,1232546988.4879181,652163768.1791975,915071090.8992889
2023-08-16,1232546988.4879181,-29773465.57485769,9522188.336475639,9522188.33647564,57313.71308835708,150367.044507617,21884.697347325313,0.0,0.0,0,0,0,0,48,48,1015612308.1189892,1061598033.3865986,0.02031576079461139,150640364.14984918,1038605170.7527939,570083200.7823465,311581551.2258382,1212410649.2783027,642327448.4959562,900829098.0524645
2023-08-17,1212410649.2783027,-27792818.200948197,5844818.113874402,5844818.113874404,57900.01935066137,149397.85569564116,22750.432109161073,0.0,0.0,0,0,0,0,48,48,1009066192.3157753,1033805216.4893162,0.020656729087714012,156599532.68256187,1021435704.4025457,561171161.8170617,306430711.3207637,1190576897.459683,629405735.6426213,884146186.1389192
2023-08-18,1190576897.459683,11017633.173655417,176886.99115114694,176886.99115114642,56893.11253355157,149371.66715229792,22792.87508331046,0.0,0.0,0,0,0,0,48,48,1008889309.096196,1044822841.3381172,0.020301058131368985,156891683.17383873,1026856075.2171566,563872503.0633881,308056822.565147,1201886689.0541916,638014185.9908035,893829866.4890447
2023-08-21,1201886689.0541916,19588882.43550547,-703331.1359147459,-703331.1359147471,32026.928838125717,145817.5964734059,22707.465860658984,0.0,24708.307048980118,1,0,0,1,47,48,984884328.901053,1064411724.8150802,0.011706648225980245,156303780.3028152,1024648026.8580666,561568229.8740859,307394408.05741996,1220884030.1802294,659315800.3061435,913489622.1228094
2023-08-22,1220884030.1802294,678625.4659004884,10448913.331321724,11304328.150526602,56151.78432617178,147802.13185466707,24354.319923630977,0.0,23852.892229775243,0,1,0,0,48,48,998288320.2191398,1064291886.0502809,0.020249302679394676,167639678.25061476,1031290103.1347103,565559467.5783122,309387030.94041306,1232103720.752674,666544253.174362,922716689.8122611
2023-08-23,1232103720.752674,22768309.034678265,-8568229.092102785,-8568229.092102787,56741.08965170963,149070.70665661164,23126.31190931354,0.0,0.0,0,0,0,0,48,48,1006856555.279178,1087060208.986996,0.0202876886161322,159186850.6186018,1046958382.1330869,573822018.8305024,314087514.6399261,1246419256.6241636,672597237.7936612,932331741.9842376
2023-08-24,1246419256.6241636,-34284635.08379944,33681087.81948956,33681087.819489576,50457.307586635856,144084.03063461045,28037.11136448213,0.0,0.0,0,0,0,0,48,48,973175441.4345171,1052775575.356023,0.018665319692421734,192989676.69624412,1012975508.3952701,555146526.2693609,303892652.51858103,1245937373.194266,690790846.9249052,942044720.675685
2023-08-25,1245937373.194266,4057127.2172767473,-11561200.403434113,-11561200.403434113,48947.34960961343,145795.72982761517,26375.419527301397,0.0,0.0,0,0,0,0,48,48,984736636.7343615,1056832707.7286997,0.01789417109319374,181551644.92979932,1020784672.2315307,559629167.9524834,306235401.66945916,1238556523.807854,678927355.8553705,932321122.1383948
2023-08-28,1238556523.807854,8455970.088231549,-7737033.472870083,-7737033.472870083,53826.31507126526,146880.03375115493,25268.593118469154,0.0,0.0,0,0,0,0,48,48,992060265.4862248,1065288679.5641881,0.019532556740550714,173932954.54395592,1028674472.5252064,563940249.5369145,308602341.7575619,1239393782.7350137,675453533.1980993,930791440.9774518
2023-08-29,1239393782.7350137,31307651.52517732,-20484317.77238015,-20484317.772380155,54301.18394463898,149912.84930651827,22309.796372519566,0.0,0.0,0,0,0,0,48,48,1012544573.1772342,1096596339.3171158,0.01930623770836043,153566475.98675036,1054570456.247175,577912456.7824492,316371136.8741525,1250335037.9495451,672422581.1670959,933963901.0753927
2023-08-30,1250335037.9495451,14039357.221925782,-5756137.93733447,-5756137.937334471,51754.305361912746,150742.01967730312,21491.061375339246,0.0,0.0,0,0,0,0,48,48,1018144973.4301898,1110635678.9302633,0.018299505882269217,147930823.99851108,1064390326.1802266,583102411.7616228,319317097.854068,1258738736.009827,675636324.2482041,939421638.1557589
2023-08-31,1258738736.009827,-3527312.096365633,5738390.07237982,5738390.07237982,64647.25109387153,186690.62523734797,-318.19994289973516,1900223.751374946,0.0,0,0,0,1,47,48,1260949813.98584,1260949813.9858406,0.018456730105878023,-1964871.0024683475,1260949813.9858403,693522397.6922121,378284944.1957521,1259171315.4086666,565648917.7164545,880886371.2129145
2023-09-01,1259171315.4086666,6104581.633864398,-16809114.79284392,-18402888.596620135,65892.3236792794,189179.30918336904,-3020.82993891964,0.0,0.0,0,0,0,1,47,48,1277758936.3229427,1267054385.2606747,0.018564719721549446,-18653495.33466673,1272406660.7918086,700091277.2120515,381721998.23754257,1248587048.4052525,548495771.193201,866865050.1677098
2023-09-05,1248587048.4052525,-15185574.047182353,2023766.7954160906,1981604.9871782514,65956.84609703276,188879.68013760337,-2673.6249805858915,0.0,0.0,0,0,0,1,47,48,1275735175.413456,1251868803.9130654,0.01861237743737558,-16509519.605676174,1263801989.6632607,695687753.6023031,379140596.8989782,1235545490.3625462,539857736.760243,856404893.463568
2023-09-06,1235545490.3625462,-1969942.7354150899,19612730.986891005,19992226.559461717,66012.44813696152,185975.90479015643,468.5889830088134,0.0,0.0,0,0,0,1,47,48,1256122433.854715,1249896797.0667803,0.018918921188581187,3225469.099104643,1253009615.4607477,689310929.4231095,375902884.6382243,1253308710.6596582,563997781.2365487,877405826.0214338
2023-09-07,1253308710.6596582,-20812192.020315964,19994169.041588824,19682702.9041766,60684.70559512585,179164.5014806002,3387.825520951592,0.0,25763.685014025446,1,0,0,2,46,48,1210116707.9365115,1229084598.993141,0.018053212447167927,23319640.29718113,1219600653.464826,670306162.1292386,365880196.03944784,1252586791.6173236,582280629.488085,886706595.5778759
2023-09-08,1252586791.6173236,1420900.2485684883,-5408298.561516091,-3856195.780718631,62249.970876890904,183637.07088417787,2615.9345345998854,0.0,25205.809259315127,0,1,0,1,47,48,1240325431.863115,1230505504.781296,0.01806783037740207,18006432.742943764,1235415468.3222055,679724005.7542585,370624640.49666166,1248698190.5296586,568974184.7754,878073550.0329969
2023-09-11,1248698190.5296586,2892893.3451412655,-24671423.536415547,-22738867.105550785,59411.533269061394,187289.81262571667,-1058.8159929431456,0.0,0.0,0,0,0,1,47,48,1264996858.26,1233398392.1577659,0.01690767201294195,-6538143.352650642,1249197625.2088828,687848655.5174415,374759287.5626648,1227046479.801748,539197824.2843065,852287192.2390833
2023-09-12,1227046479.801748,-13027671.26732502,16012084.535033118,15836119.269625662,58041.875886883594,174832.59926405677,1396.5641197136852,0.0,62850.49712157553,1,0,0,2,46,48,1180858081.3332164,1220296939.8341737,0.017694823492834178,9613060.862273932,1200577510.583695,659331659.3585083,360173253.1751085,1230086229.8598313,570754570.501323,869912976.6847229
2023-09-13,1230086229.8598313,-15577578.23622552,24866178.69842518,33508019.731800754,63615.154901289054,179206.41625668894,5025.012870384254,0.0,54407.89636871667,0,1,0,1,47,48,1210399809.613659,1204667808.5453627,0.01892057118860078,34588998.7253983,1207533809.0795107,664286895.0204383,362260142.7238532,1239441038.699888,575154143.6794497,877180895.9760349
2023-09-14,1239441038.699888,16628813.548372017,-19898738.80954092,-20534974.76583301,69077.5571469676,182138.90617587327,2150.89607661024,0.0,0.0,0,0,0,1,47,48,1230206495.7469864,1221296632.6773715,0.02021442795082012,14805403.204200506,1225751564.212179,674386106.8934388,367725469.2636537,1236286325.6838245,561900218.7903857,868560856.4201708
2023-09-15,1236286325.6838245,-24077918.86903973,4880337.127695346,5514219.29949661,66508.90579312426,181416.34681929398,2877.0112200987005,0.0,0.0,0,0,0,1,47,48,1225326169.8864133,1197218716.1220496,0.019540271540714957,19803518.914637327,1211272443.0042315,666902529.9964364,363381732.90126944,1217206528.3947263,550303998.3982899,853824795.4934568
2023-09-18,1217206528.3947263,-12270571.952513652,44332656.433090314,44092074.50791098,56717.42047286752,174852.65142186664,9336.093033156472,0.0,0.0,0,0,0,1,47,48,1180993518.0463789,1184948157.559298,0.01728906302890518,64263737.89553213,1182970837.8028383,650535094.8037381,354891251.3408515,1249396084.1992853,598860989.3955472,894504832.8584337
2023-09-19,1249396084.1992853,-12277543.24427009,6539990.215241501,6718977.571953235,57545.268696461564,173884.36754536437,10367.306742374381,0.0,0.0,0,0,0,1,47,48,1174453514.3776956,1172239027.4454458,0.017639094674345678,71361958.45611429,1173346270.9115705,645395811.1746701,352003881.2734712,1243785237.5758479,598389426.4011778,891781356.3023767
2023-09-20,1243785237.5758479,-21351971.46607914,20448438.53508561,19339414.315094598,64684.03981992396,170856.86359513988,13374.091545868205,0.0,0.0,0,0,0,1,47,48,1154005082.4437215,1150758264.2663622,0.020178641055775638,92058756.33867216,1152381673.355042,633891090.7997069,345714502.0065126,1243001251.5601754,609110160.7604685,897286749.5536628
2023-09-21,1243001251.5601754,-35757729.97847617,37132145.92441013,36778875.75480171,62694.902943385736,165359.2452361764,18786.219832909872,0.0,0.0,0,0,0,1,47,48,1116872950.938527,1115000560.7513964,0.02020835497954605,129312411.85176969,1115936755.8449616,613812025.4694072,334781026.7534885,1244497118.0682352,630685092.598828,909716091.3147466
2023-09-22,1244497118.0682352,-5794589.318321762,937635.5064640171,1233338.5862752846,58651.1486160929,165220.4223250905,18940.66869116877,0.0,0.0,0,0,0,1,47,48,1115935310.2632754,1109205973.3597546,0.018920822118991886,130375539.74800682,1112570641.8115149,612082086.4189212,333771192.54345447,1239765674.1987777,627683587.7798564,905994481.6553233
2023-09-25,1239765674.1987777,-1925177.563891841,2885700.7818024196,2510344.862652271,58398.85468590443,164793.17688139627,19380.849801936398,0.0,0.0,0,0,0,1,47,48,1113049599.9493933,1107262331.4741035,0.01888827567781478,133405467.08789873,1110155965.7117484,610730462.8533438,333046789.7135245,1240851972.5886855,630121509.7353417,907805182.8751609
2023-09-26,1240851972.5886855,-9850823.71282166,19267267.3637335,19443801.993211586,57722.595164928105,161908.3442344139,22198.325271996673,0.0,0.0,0,0,0,1,47,48,1093564801.5832834,1097411513.9519122,0.01900219742743024,152799179.69252014,1095488157.7675977,602422318.9629631,328646447.3302793,1250394800.3139386,647972481.3509755,921748352.9836593
2023-09-27,1250394800.3139386,19036754.369976815,-5990364.239306666,-7284133.424843898,58462.20539643967,162795.252017455,21346.311938877883,0.0,0.0,0,0,0,1,47,48,1099555173.1010094,1116448267.4744697,0.019140825724426738,146934460.7647426,1108001720.2877395,608978618.7989202,332400516.08632183,1263566869.8031685,654588251.0042484,931166353.7168467
2023-09-28,1263566869.8031685,17604242.028901502,-161318.80695185997,419975.5291333044,56168.38184354544,162819.13503438982,21341.46718344063,0.0,0.0,0,0,0,1,47,48,1099716484.2848094,1134052512.099515,0.018387118637060947,146901112.54375958,1116884498.192162,613428073.3103216,335065349.4576486,1281137785.2454925,667709711.9351709,946072435.787844
2023-09-29,1281137785.2454925,-1402700.8037962737,-6312605.646914059,-5970932.422079427,77051.34721631564,188537.27255489424,-324.9305611005,1929380.9340217267,0.0,0,0,0,1,45,46,1273422478.7947829,1273422478.7947822,0.021782625530630206,-2006432.281238079,1273422478.7947826,700382363.3371303,382026743.63843477,1271604258.855538,571221895.5184076,889577515.2171031
2023-10-02,1271604258.855538,-10266861.222182108,44122618.54760185,44277120.210450366,74241.7213166697,182004.67599647812,6135.10066686051,0.0,0.0,0,0,0,1,45,46,1229299875.3983512,1263155636.0261843,0.02174165979260372,42230138.43345666,1246227755.7122679,684578871.6260514,373868326.7136803,1305573914.2363043,620995042.6102529,931705587.522624
2023-10-03,1305573914.2363043,-50702341.85106714,25174137.59749434,23035891.15274268,72318.31507201219,178277.5021787681,9809.167462699257,0.0,0.0,0,0,0,1,45,46,1204125718.28061,1212453309.706441,0.02162115884635336,67520081.9612186,1208289513.9935255,664351042.9107933,362486854.19805765,1280161478.337301,615810435.4265077,917674624.1392434
2023-10-04,1280161478.337301,10227594.295441154,-2220387.5865364764,-1694824.7298194026,64186.73882315564,178606.24423269072,9504.596511049112,0.0,0.0,0,0,0,1,45,46,1206346114.8924701,1222680889.4359164,0.019154723251540235,65423608.87146616,1214513502.1641932,667574056.8267201,364354050.64925796,1288292609.1481264,620718552.3214062,923938558.4988685
2023-10-05,1288292609.1481264,3030876.7831928376,10674686.433332998,10442628.032608371,72010.35980561783,177025.79662958,11072.25938804581,0.0,0.0,0,0,0,1,45,46,1195671421.8883452,1225711757.0393305,0.02168131566536952,76214404.96551609,1210691589.4638379,665129365.8263361,363207476.8391513,1302114260.0608642,636984894.2345281,938906783.2217128
2023-10-06,1302114260.0608642,28529601.4906835,-13237378.33828109,-12949609.243970638,100445.40194392538,178985.6646410694,9161.89580120262,0.0,0.0,0,0,0,1,45,46,1208908804.3299246,1254241363.0802913,0.02991155707551995,63064674.73103142,1231575083.705108,676232982.0690502,369472525.1115324,1317494185.371765,641261203.3027147,948021660.2602324
2023-10-09,1317494185.371765,157659.79390753852,3992340.8113961224,6132926.815876057,70249.12097014453,178394.578265616,9759.021812669876,0.0,0.0,0,0,0,1,45,46,1204916476.0904646,1254399025.7172618,0.020988744075695825,67174911.13883662,1229657750.9038632,675074699.2564548,368897325.27115893,1321762090.4561768,646687391.1997219,952864765.1850178
2023-10-10,1321762090.4561768,20153926.67387831,-45284074.49429735,-44458735.946033284,72911.90188900704,185099.1349636349,3196.9959960280144,0.0,0.0,0,0,0,1,45,46,1250200536.339748,1274552939.747825,0.020995259494041237,22006090.98604369,1262376738.0437865,693698395.8388805,378713021.41313595,1296747326.8648283,603048931.0259478,918034305.4516923
2023-10-11,1296747326.8648283,6881488.324809417,-7132405.654583992,-6500059.796387626,136405.6721523003,186155.1278367963,2183.5872623945925,0.0,0.0,0,0,0,1,45,46,1257332945.9896185,1281329575.2881012,0.0390557187986336,15030428.574800253,1269331260.6388597,697532277.6189108,380799378.1916579,1296548342.5780005,599016064.9590898,915748964.3863426
2023-10-12,1296548342.5780005,-27916057.26541891,39422423.6997545,42224675.241159946,125354.91737492755,180318.41881488776,7919.936847257485,0.0,0.0,0,0,0,1,45,46,1217910521.076165,1253413536.4082942,0.03705343658177639,54515817.686667204,1235662028.7422295,678726540.424923,370698608.6226688,1308117592.4506235,629391052.0257006,937418983.8279548
2023-10-13,1308117592.4506235,-13815522.464598719,8746019.923979552,8874084.763638671,120894.82457454714,175412.0232666057,9196.78202874777,0.0,24392.859175470676,1,0,0,2,44,46,1184771639.324166,1239597992.8505528,0.03673462075076635,63304809.375701666,1212184816.0873594,665330990.0098879,363655444.8262078,1303087411.03155,637756421.021662,939431966.205342
2023-10-16,1303087411.03155,13050500.083422385,-14778501.661713162,-20120694.804814402,108182.67480821609,177628.29494244832,7053.241664230049,0.0,52692.52101895741,1,1,0,2,44,46,1199740828.879576,1252648496.0332863,0.032461813412925845,48550038.22414565,1226194662.4564312,673084372.6721944,367858398.73692936,1301383215.7940388,628298843.1218444,933524817.0571094
2023-10-17,1301383215.7940388,11509896.638104618,-18725268.899180617,-16999371.54943841,110592.34632572252,184280.2999178658,4339.830649799302,0.0,26203.853162692772,0,1,0,1,45,46,1244669943.1600692,1264158408.0614333,0.03198698972048686,29872639.272041082,1254414175.6107512,689440584.9633791,376324252.68322533,1294219667.464042,604779082.5006628,917895414.7808166
2023-10-18,1294219667.464042,-37471992.50509917,46264815.24849793,44304469.24951559,109325.03955226371,177430.53899503197,11072.601325270107,0.0,0.0,0,0,0,1,45,46,1198405141.4298594,1226686406.5235817,0.03284115936940715,76216758.64430666,1212545773.9767206,666193144.0598533,363763732.1930162,1303091668.3082087,636898524.2483554,939327936.1151925
2023-10-19,1303091668.3082087,-12820608.799674187,26703365.54242295,27713840.179785095,98296.02915188477,170057.92806995337,14979.930260655095,0.0,22847.24201167636,1,0,0,2,44,46,1148608895.03158,1213740951.1137166,0.030808198201969856,103112330.66607714,1181174923.0726483,648017906.2879031,354352476.9217945,1317038319.6381245,669020413.3502214,962685842.71633
2023-10-20,1317038319.6381245,-26138484.86479749,28161440.938014228,29046954.131848626,105213.75438306743,169261.1654835826,19079.45272724167,0.0,22779.94533906603,0,1,0,1,45,46,1143227384.1292634,1187602441.0592864,0.033131599280884216,131330840.95233274,1165414912.594275,639868825.5036006,349624473.77828246,1319121622.62983,679252797.1262293,969497148.8515475
2023-10-23,1319121622.62983,-4614786.1805404695,17667758.0212,17760971.90948351,106576.18328742172,166645.35760867383,21658.06079713484,0.0,0.0,0,0,0,1,45,46,1125559638.6326938,1182987676.2801554,0.034087421640384856,149080342.0070467,1154273657.4564247,633414810.659847,346282097.2369274,1332256321.705608,698841511.0457609,985974224.4686805
2023-10-24,1332256321.705608,18661743.386189733,-22256232.974292595,-20817812.676923387,107887.76438559474,169940.51533391036,18436.408173359374,0.0,0.0,0,0,0,1,45,46,1147815863.4185314,1201649413.9055214,0.03383782749189267,126904530.44759798,1174732638.6620264,644757112.5019398,352419791.5986079,1328742321.2766266,683985208.7746868,976322529.6780187
2023-10-25,1328742321.2766266,-40512203.64387415,27874220.628062107,29654733.185965605,104166.90555985678,165813.5837201173,22498.146625589015,0.0,0.0,0,0,0,1,45,46,1119941653.6443195,1161137211.7909708,0.03348396399001877,154862959.56428385,1140539432.7176452,626266799.0410385,342161829.81529355,1316188483.0856004,689921684.0445619,974026653.2703068
2023-10-26,1316188483.0856004,-10195147.380673964,177125.83788829437,650568.837552655,107631.07781815738,165787.35732024995,22535.601736767025,0.0,0.0,0,0,0,1,45,46,1119764514.7333956,1150942053.6918392,0.03460297902346186,155120776.77315736,1135353284.2126174,623664867.8429785,340605985.2637852,1306251153.4240537,682586285.5810752,965645168.1602685
2023-10-27,1306251153.4240537,-7400527.802269261,38336494.39662288,37821290.07513308,108403.88946323711,160111.42513542844,28116.650230716732,0.0,0.0,0,0,0,1,45,46,1081428012.1717494,1143541544.3687525,0.036086914494098996,193537171.76019168,1112484778.2702508,610313789.7437129,333745433.4810752,1337266944.2043104,726953154.4605975,1003521510.7232351
2023-10-30,1337266944.2043104,13910176.766808879,-16985898.781222247,-16934837.84267594,111870.56756232512,162626.2814155701,25660.06971417974,0.0,0.0,0,0,0,1,45,46,1098413908.247753,1157451720.7025506,0.03666505314620723,176627630.91978407,1127932814.4751518,618887102.6499635,338379844.3425455,1334267637.9734645,715380535.323501,995887793.630919
2023-10-31,1334267637.9734645,1909938.4464836668,-15340840.713240722,-16121031.175536364,133479.46068331323,195557.21670324315,-342.74681395053454,1982967.4179124178,0.0,0,0,0,0,46,46,1320836735.706708,1320836735.7067084,0.03638042806273284,-2116446.8785967827,1320836735.7067082,726460204.6386895,396251020.71201247,1318915503.298001,592455298.6593115,922664482.5859885
2023-11-01,1318915503.298001,24082625.660351142,8690325.51411567,8690325.51411567,133606.10966604197,194270.566010937,963.986822941596,0.0,0.0,0,0,0,0,46,46,1312146412.0813756,1344919375.0117698,0.03665612239375022,6635473.351032019,1328532893.5465727,729873767.3773551,398559868.0639718,1351750082.9156356,621876315.5382805,953190214.8516638
2023-11-02,1351750082.9156356,56541294.93361979,-48149280.52036992,-48149280.520369925,137149.05748367668,201399.33354094593,-6713.524546744153,0.0,0.0,0,0,0,0,46,46,1360295686.2052631,1401460674.4605596,0.036296270873179354,-41455726.189157724,1380878180.3329115,758453874.4767189,414263454.0998734,1360199634.0803962,601745759.6036773,945936179.9805228
2023-11-03,1360199634.0803962,54577705.06758781,-59640498.33957771,-59640498.339577734,135220.51501939716,210229.44213065162,-16362.339367113585,0.0,0.0,0,0,0,0,46,46,1419936194.503463,1456038364.2412581,0.0342827977731814,-101036743.94787121,1437987279.3723607,789990449.4113533,431396183.8117082,1355195487.3961506,565205037.9847972,923799303.5844424
2023-11-06,1355195487.3961506,-7328796.575395934,33539411.97341743,33539411.97341744,134740.71891045835,205263.74462471876,-10921.24369570653,0.0,0.0,0,0,0,0,46,46,1386396774.2007272,1448709573.5753362,0.03498757333428565,-67438211.50007463,1417553173.8880317,778096425.6540523,425265952.1664095,1381465704.5761907,603369278.9221385,956199752.4097812
2023-11-07,1381465704.5761907,21727343.523125727,-6729509.923503574,-6729509.923503573,138289.05897959342,206260.08515977362,-12001.975483291599,0.0,0.0,0,0,0,0,46,46,1393126278.7526925,1470436933.0616872,0.035735497917121196,-74111683.94485378,1431781605.9071898,785547116.8912295,429534481.77215695,1396519507.22651,610972390.3352805,966985025.4543531
2023-11-08,1396519507.22651,4879164.285139417,41249618.93797635,41249618.93797636,131767.1109110548,200152.85048306966,-5311.707993140011,0.0,0.0,0,0,0,0,46,46,1351876663.6755173,1475316092.4215689,0.03508911811452464,-32799569.08285427,1413596378.048543,774392022.2080474,424078913.4145629,1442711364.4812045,668319342.2731571,1018632451.0666416
2023-11-09,1442711364.4812045,-29880853.768743455,53174305.94759635,53174305.94759635,128898.74622291142,192280.10080430115,2969.5763215419015,0.0,0.0,0,0,0,0,46,46,1298702369.409914,1445435239.6011176,0.035730702994968985,20440678.312716722,1372068804.5055158,750969520.7232536,411620641.3516547,1466071167.5909603,715101646.8677067,1054450526.2393055
2023-11-10,1466071167.5909603,28885162.936733004,5989277.270727537,5989277.270727536,60652.86105761128,191393.35298238584,3859.240935188651,0.0,0.0,0,0,0,0,46,46,1292713078.305045,1474320390.1827188,0.01689085563315356,26564564.754644632,1383516734.2438817,756394021.0371931,415055020.2731645,1501080207.531281,744686186.4940879,1086025187.2581165
2023-11-13,1501080207.531281,8348137.549449845,-9331922.715722932,-9331922.715722937,46365.003698354405,192774.99608417603,2525.149691991084,0.0,0.0,0,0,0,0,46,46,1302045001.6942472,1482668529.844736,0.012819373608199713,17381527.51657343,1392356765.7694917,761280632.9694581,417707029.7308475,1500245357.5070858,738964724.5376277,1082538327.7762384
2023-11-14,1500245357.5070858,61310621.31715575,-90301487.6774616,-90301487.67746161,49124.98250325588,206140.07656667824,-11785.312326923111,0.0,0.0,0,0,0,0,46,46,1392315714.1464198,1543979164.4094281,0.01270185599536537,-72773798.24515128,1468147439.277924,803689505.346283,440444231.78337723,1471399720.9285166,667710215.5822337,1030955489.1451395
2023-11-15,1471399720.9285166,2513232.319523042,-27659905.92351239,-27659905.923512395,52279.98674891459,210235.2791379161,-16241.669783327063,0.0,0.0,0,0,0,0,46,46,1419975618.942773,1546492381.7802782,0.013254308720893435,-100291614.44249988,1483234000.3615255,812615781.1279016,444970200.1084576,1446394760.9471328,633778979.8192313,1001424560.8386753
