date,nav_open,pnl_long,pnl_short,shadow_pnl_short,fees,rebate,financing,impact,recall_impact,n_recalls,n_reentries,n_reentry_failed,n_missing,n_short,n_long,short_notional,long_notional,fee_wavg,cash,margin_regt_initial,margin_regt_maint,margin_pm,nav,excess_equity_regt,excess_equity_pm
2019-09-06,561814065.6285787,-3871057.239838417,225011.2503089057,-356094.29063987196,19061.29193784162,36888.66540417825,-2291.534842286452,0.0,0.0,0,0,0,1,49,34,626411299.3162345,589635696.6380702,0.01095456787754841,-31486738.29095888,608023497.9771523,335332313.9543879,182407049.3931457,558183555.4776733,222851241.5232854,375776506.0845276
2019-09-09,558183555.4776733,-18225534.490844604,-27622165.436598692,-26655356.297861118,19732.419843771262,38695.984116532476,-4317.147617989781,0.0,0.0,0,0,0,1,49,34,654016632.9554785,571410158.9659878,0.010861606243340344,-59094035.83560157,612713395.9607332,339057529.6281405,183814018.78821996,512350501.9668848,173292972.33874428,328536483.1786648
2019-09-10,512350501.9668848,-7244645.510835035,-22083856.26007987,-21276329.977732524,20517.455314423758,40002.61216250033,-5929.4830344265,0.0,0.0,0,0,0,1,49,34,676100487.2535267,564165509.067406,0.010924831519050231,-81164026.32675058,620132998.1604664,343871523.4429095,186039899.44813994,483035555.8697836,139164032.4268741,296995656.4216436
2019-09-11,483035555.8697836,6355410.018785562,-14495050.362687524,-15112511.387929294,20002.682173207002,40860.23519423737,-6987.398870314202,0.0,0.0,0,0,0,1,49,34,690595524.4096458,570520916.3917356,0.01042718252266441,-95645003.5480271,630558220.4006907,349808886.4208276,189167466.1202072,474909785.6800324,125100899.25920475,285742319.5598252
2019-09-12,474909785.6800324,3089618.90677883,10965435.980901437,10736262.335896092,19207.25902063014,40178.65706508399,-6185.242257857254,0.0,0.0,0,0,0,1,49,34,679075894.0577576,573610546.3440005,0.01018238654608868,-84664913.03530842,626343220.2008791,347125404.8033274,187902966.06026372,488979626.72349924,141854221.92017186,301076660.66323555
2019-09-13,488979626.72349924,-6260186.056234778,-1523341.3565700874,-3232166.04457454,21417.70888776699,40457.84341748311,-6317.760882543045,0.0,0.0,0,0,0,1,49,34,680599235.0604635,567325966.3637573,0.011328803798774673,-86151284.76195061,623962600.7121104,346011262.1090784,187188780.21363312,481208821.6843416,135197559.5752632,294020041.4707085
2019-09-16,481208821.6843416,2967333.3416546034,-18757544.940582078,-21809541.283518456,21655.992245301044,43709.79773765026,-8012.915308094072,0.0,0.0,0,0,0,1,49,34,699356763.8024042,570293299.9445821,0.011147611078958687,-104896345.85141331,634825031.8734932,352380354.12686676,190447509.56204796,465432650.97559834,113052296.84873158,274985141.4135504
2019-09-17,465432650.97559834,10532319.086339414,19557989.884990424,21351501.116911106,21394.47894414772,43431.58735549585,-6636.316722109179,0.0,0.0,0,0,0,1,49,34,679798758.6077611,580825637.6093878,0.011329841842705074,-85324072.14140373,630312198.1085744,349146036.9846753,189093659.4325723,495538360.7386174,146392323.75394213,306444701.3060451
2019-09-18,495538360.7386174,-4875665.981954416,4844068.202833926,4733484.246472823,21114.548929357432,42184.66985180527,-6146.580716178939,0.0,0.0,0,0,0,1,49,34,674954717.6288843,575949977.786001,0.011261848263349902,-80464329.37543339,625452347.7074426,346473909.73516554,187635704.3122328,495521686.4997032,149047776.7645377,307885982.18747044
2019-09-19,495521686.4997032,3784836.614801434,5497507.212288077,5310665.434694239,21708.105123390767,35332.46334828224,-4996.832506000694,0.0,0.0,0,0,0,1,49,34,669457200.2832425,579734809.8116797,0.011673513767742349,-74952487.5900104,624596005.047461,345770862.5378927,187378801.5142383,504812657.8525116,159041795.3146189,317433856.3382733
2019-09-20,504812657.8525116,1473943.1152941887,6785291.685688544,7164779.541488829,21906.931568255135,34974.350203252936,-4533.165973145028,0.0,0.0,0,0,0,1,49,34,662671898.5879503,581047475.3191015,0.01190105598468372,-67997489.59717542,621859686.9535259,344063438.4061605,186557906.08605775,513080426.9061561,169016988.49999565,326522520.8200984
2019-09-23,513080426.9061561,1686925.232070101,675193.1363544811,1259141.016555455,28331.274613874106,34938.71606319426,-4488.013741958204,0.0,0.0,0,0,0,1,49,34,661996725.4078913,582734420.1293399,0.015406811649574813,-67320206.12937307,622365572.7686156,344282622.65470237,186709671.83058468,515444664.7022881,171162042.04758573,328734992.8717034
2019-09-24,515444664.7022881,-8691505.935322927,21573326.31830117,20952873.229046732,27392.786246929594,33800.123314396464,-3049.586562934967,0.0,0.0,0,0,0,1,49,34,640423389.1148803,574042890.7430439,0.015398255617309608,-45743798.4440245,607233139.9289621,335637739.420225,182169941.97868863,528329842.83577085,192692103.41554582,346159900.85708225
2019-09-25,528329842.83577085,-814344.4373597174,-6634107.312410434,-6299649.858709926,25462.528463083545,34150.25601244277,-3491.5072401681546,0.0,0.0,0,0,0,1,49,34,647057482.341021,573228537.1600599,0.014166454290190894,-52372608.60252231,610143009.7505405,337424378.99232125,183042902.92516214,520886587.3063099,183462208.31398863,337843684.38114774
2019-09-26,520886587.3063099,-4983365.8322998565,11196133.036361368,11851009.522582488,23317.89454350168,32676.20939817991,-2685.3458378163405,0.0,0.0,0,0,0,1,49,34,635861372.07269,568213249.4504611,0.013201685783015251,-41137212.83463329,602037310.7615756,332811723.9844223,180611193.22847268,527106027.47938824,194294303.4949659,346494834.2509155
2019-09-27,527106027.47938824,-11053678.391550707,389047.9339014677,1268542.4928208413,22867.696117721393,32303.17550170417,-2636.8503411949478,0.0,0.0,0,0,0,1,49,34,635472304.9515574,557159564.6402214,0.012954727591169002,-40741035.31460005,596315934.7958894,329931582.6455226,178894780.4387668,516448195.6507818,186516613.00525922,337553415.21201503
2019-09-30,516448195.6507818,-781120.9077271125,1772068.2317545668,3502470.5097732483,13749.013955729546,27309.288101448274,-51.98173414137761,765976.9981650888,0.0,0,0,0,0,56,35,517439142.9748094,517439142.97480917,0.00956565635063214,-779726.0121206641,517439142.9748093,284591528.6361451,155231742.8924428,516686674.2690558,232095145.63291067,361454931.376613
2019-10-01,516686674.2690558,-1478885.6961128612,14062326.92523486,14062326.925234858,13321.631587279591,26287.456087706345,657.4397843539741,0.0,0.0,0,0,0,0,56,35,503376818.70075995,515960258.9021281,0.009527231277353642,13296534.9644624,509668538.80144405,280003110.33576,152900561.64043322,529283738.76246256,249280628.42670256,376383177.1220293
2019-10-02,529283738.76246256,-2971407.2398736672,9991598.073591264,9991598.073591258,13161.684195386582,25354.517473511507,1132.732425048132,0.0,0.0,0,0,0,0,56,35,493385204.8899536,512988843.739566,0.009603462494170241,23301924.172418714,503187024.31475985,276262772.4018776,150956107.29442796,536317255.1618833,260054482.7600057,385361147.86745536
2019-10-03,536317255.1618833,8365848.137247549,-4857128.046549113,-4857128.046549109,13835.772955881175,25327.319074304163,886.9823640453434,0.0,0.0,0,0,0,0,56,35,498242342.44532776,521354703.0023817,0.009996898777553774,18457436.47724414,509798522.7238547,279811378.48419374,152939556.8171564,539838353.7810642,260026975.2968704,386898796.9639077
2019-10-04,539838353.7810642,8457525.757733345,-1971174.0895400292,-1971174.0895400282,12253.823826044172,25288.5718307111,788.3445576377168,0.0,0.0,0,0,0,0,56,35,500213508.7393404,529812216.69813037,0.008818987293033417,16500234.92730105,515012862.7187354,282517106.79633474,154503858.8156206,546338528.5418198,263821421.74548507,391834669.7261992
2019-10-07,546338528.5418198,-1857770.1359740356,6291470.478568157,6291470.478568156,11946.83913656975,24180.11356267941,1088.8647244573228,0.0,15634.07026326391,1,0,0,1,55,35,478287960.5804718,527954456.0677678,0.00899220227903163,22790191.90724629,503121208.3241198,275475002.1910835,150936362.49723592,550769916.9533012,275294914.7622177,399833554.4560653
2019-10-08,550769916.9533012,-4998983.947691622,11844441.763343161,12344816.810281707,11681.796577225377,24335.753922126783,1654.6922370822076,0.0,15133.691627725626,0,1,0,0,56,35,481366561.0970133,522955465.946469,0.00873647466956804,34633093.33427876,502161013.52174115,275148834.8157212,150648304.05652234,557614549.726907,282465714.9111858,406966245.67038465
2019-10-09,557614549.726907,2901540.605686417,-1293392.8393826957,-1293392.839382695,12416.658120212925,24401.141718029856,1593.544966987204,0.0,0.0,0,0,0,0,56,35,482659946.0709202,525857014.0841957,0.009261172300839412,33353266.750894964,504258480.0775579,276262237.342325,151277544.02326736,559236275.5217756,282974038.17945063,407958731.4985082
2019-10-10,559236275.5217756,-644740.2820580186,4718911.255718819,4718911.255718817,12179.98450236056,24162.56393353755,1819.6640583981612,0.0,0.0,0,0,0,0,56,35,477940825.05898446,525212274.5909726,0.009174345841472437,38085991.91996151,501576549.82497853,274685316.1654385,150472964.94749355,563324248.738926,288638932.5734876,412851283.7914325
2019-10-11,563324248.738926,-316774.855665409,-13364913.496381635,-13364913.496381635,15980.299141156995,24837.75632976026,1181.5956959399446,0.0,0.0,0,0,0,0,56,35,491296279.05020297,524895507.382018,0.011709650441355484,24731072.70571977,508095893.21611047,278612760.5605654,152428767.96483314,549652599.4397635,271039838.87919813,397223831.4749304
2019-10-14,549652599.4397635,-315900.20620031556,3478922.658270343,3478922.658270342,14954.50517533398,24661.87811473637,1348.34007363705,0.0,0.0,0,0,0,0,56,35,487817369.30247766,524579596.07797575,0.011036142216129348,28221071.30868244,506198482.6902267,277490109.8102372,151859544.807068,552826677.6048466,275336567.79460937,400967132.7977786
2019-10-15,552826677.6048466,-1507338.966462488,-6351947.891660763,-6351947.891660761,15216.955354084233,26081.15853326812,1093.9957279311925,0.0,0.0,0,0,0,0,56,35,494169319.5777118,523072259.23274535,0.01108547963307716,21879914.55862385,508620789.4052286,279018860.6814999,152586236.82156858,544979348.9456304,265960488.26413053,392393112.1240618
2019-10-16,544979348.9456304,-2866290.129344252,1873778.922184165,1873778.9221841649,15126.494672360857,25981.979588371945,1188.286847323513,0.0,0.0,0,0,0,0,56,35,492290139.56915265,520205974.29732764,0.011061643621007294,23765736.94647026,506248056.9332402,277738535.44507766,151874417.07997206,543998881.5102336,266260346.06515598,392124464.4302616
2019-10-17,543998881.5102336,5276857.826975374,-3428030.0922609046,-3428030.0922609046,15387.254159483218,25474.40594812974,993.7196163316403,0.0,0.0,0,0,0,0,56,35,495718169.8014436,525390089.88339496,0.011174517770112668,20442232.10739374,510554129.84241927,280062973.4112818,153166238.95272577,545858790.1163532,265795816.70507133,392692551.1636274
2019-10-18,545858790.1163532,-3776451.799039903,5997890.5061419625,5997890.506141963,13732.62349661663,25166.18174591129,1285.903315170282,0.0,0.0,0,0,0,0,56,35,489720293.43394935,521613628.0021699,0.010095036952861685,26452868.197788656,505666960.71805966,277319495.03072727,151700088.2154179,548092948.2850196,270773453.25429237,396392860.0696018
2019-10-21,548092948.2850196,3661127.1269403333,-11187484.721150132,-11187484.721150128,15116.115166864602,25733.234647072935,743.51180908884,0.0,0.0,0,0,0,0,56,35,500754836.3754732,525256374.50295824,0.01086719700893895,15295100.072684705,513005605.4392157,281540544.5383815,153901681.6317647,540577951.3220991,259037406.78371757,386676269.6903344
