symbol,ex_date,type,value
CTVA,2020-05-14,dividend,0.13
CTVA,2020-08-13,dividend,0.13
CTVA,2020-11-12,dividend,0.13
CTVA,2021-02-26,dividend,0.13
CTVA,2021-05-13,dividend,0.13
CTVA,2021-08-12,dividend,0.14
CTVA,2021-11-10,dividend,0.14
CTVA,2022-02-28,dividend,0.14
CTVA,2022-05-12,dividend,0.14
CTVA,2022-08-11,dividend,0.15
CTVA,2022-11-10,dividend,0.15
CTVA,2023-02-28,dividend,0.15
CTVA,2023-05-31,dividend,0.15
CTVA,2023-08-31,dividend,0.16
CTVA,2023-11-30,dividend,0.16
CTVA,2024-02-29,dividend,0.16
CTVA,2024-06-04,dividend,0.16
CTVA,2024-09-03,dividend,0.17
CTVA,2024-12-02,dividend,0.17
CTVA,2025-03-03,dividend,0.17
CTVA,2025-06-02,dividend,0.17
CTVA,2025-09-02,dividend,0.18
CTVA,2025-12-01,dividend,0.18
CTVA,2026-03-02,dividend,0.18
CTVA,2026-06-01,dividend,0.18
CTVA,2026-09-01,dividend,0.18
CVE,2016-12-13,dividend,0.038
CVE,2017-03-13,dividend,0.037
CVE,2017-06-13,dividend,0.038
CVE,2017-09-14,dividend,0.041
CVE,2017-12-14,dividend,0.039
CVE,2018-03-14,dividend,0.039
CVE,2018-06-14,dividend,0.039
CVE,2018-09-13,dividend,0.038
CVE,2019-03-14,dividend,0.038
CVE,2019-06-13,dividend,0.037
CVE,2019-09-12,dividend,0.038
CVE,2019-12-12,dividend,0.047
CVE,2020-03-12,dividend,0.045
CVE,2021-03-12,dividend,0.014
CVE,2021-06-14,dividend,0.014
CVE,2021-09-14,dividend,0.014
CVE,2021-12-14,dividend,0.027
CVE,2022-03-14,dividend,0.027
CVE,2022-06-14,dividend,0.081
CVE,2022-09-14,dividend,0.08
CVE,2022-11-17,dividend,0.086
CVE,2022-12-14,dividend,0.078
CVE,2023-03-14,dividend,0.076
CVE,2023-06-14,dividend,0.105
CVE,2023-09-14,dividend,0.103
CVE,2023-12-14,dividend,0.104
CVE,2024-03-14,dividend,0.104
CVE,2024-05-16,dividend,0.099
CVE,2024-06-14,dividend,0.131
CVE,2024-09-13,dividend,0.133
CVE,2024-12-13,dividend,0.127
CVE,2025-03-14,dividend,0.125
CVE,2025-06-13,dividend,0.147
CVE,2026-03-13,dividend,0.147
CVE,2026-06-15,dividend,0.157
CVE,2026-09-15,dividend,0.158
CVNA,2026-05-08,split,5.0
CVS,2016-10-20,dividend,0.425
CVS,2017-01-20,dividend,0.5
CVS,2017-04-19,dividend,0.5
CVS,2017-07-20,dividend,0.5
CVS,2017-10-23,dividend,0.5
CVS,2018-01-23,dividend,0.5
CVS,2018-04-20,dividend,0.5
CVS,2018-07-24,dividend,0.5
CVS,2018-10-23,dividend,0.5
CVS,2019-01-24,dividend,0.5
CVS,2019-04-22,dividend,0.5
CVS,2019-07-24,dividend,0.5
CVS,2019-10-23,dividend,0.5
CVS,2020-01-22,dividend,0.5
CVS,2020-04-22,dividend,0.5
CVS,2020-07-22,dividend,0.5
CVS,2020-10-21,dividend,0.5
CVS,2021-01-21,dividend,0.5
CVS,2021-04-22,dividend,0.5
CVS,2021-07-22,dividend,0.5
CVS,2021-10-21,dividend,0.5
CVS,2022-01-20,dividend,0.55
CVS,2022-04-21,dividend,0.55
CVS,2022-07-21,dividend,0.55
CVS,2022-10-20,dividend,0.55
CVS,2023-01-19,dividend,0.605
CVS,2023-04-20,dividend,0.605
CVS,2023-07-20,dividend,0.605
CVS,2023-10-19,dividend,0.605
CVS,2024-01-19,dividend,0.665
CVS,2024-04-19,dividend,0.665
CVS,2024-07-22,dividend,0.665
CVS,2024-10-21,dividend,0.665
CVS,2025-01-23,dividend,0.665
CVS,2025-04-22,dividend,0.665
CVS,2025-07-22,dividend,0.665
CVS,2025-10-23,dividend,0.665
CVS,2026-01-22,dividend,0.665
CVS,2026-04-23,dividend,0.665
CVS,2026-07-23,dividend,0.665
CVX,2016-11-16,dividend,1.08
CVX,2017-02-14,dividend,1.08
CVX,2017-05-17,dividend,1.08
CVX,2017-08-16,dividend,1.08
CVX,2017-11-16,dividend,1.08
CVX,2018-02-15,dividend,1.12
CVX,2018-05-17,dividend,1.12
CVX,2018-08-16,dividend,1.12
CVX,2018-11-15,dividend,1.12
CVX,2019-02-14,dividend,1.19
CVX,2019-05-16,dividend,1.19
CVX,2019-08-16,dividend,1.19
CVX,2019-11-15,dividend,1.19
CVX,2020-02-14,dividend,1.29
CVX,2020-05-18,dividend,1.29
CVX,2020-08-18,dividend,1.29
CVX,2020-11-17,dividend,1.29
CVX,2021-02-16,dividend,1.29
CVX,2021-05-18,dividend,1.34
CVX,2021-08-18,dividend,1.34
CVX,2021-11-17,dividend,1.34
CVX,2022-02-15,dividend,1.42
CVX,2022-05-18,dividend,1.42
CVX,2022-08-18,dividend,1.42
CVX,2022-11-17,dividend,1.42
CVX,2023-02-15,dividend,1.51
CVX,2023-05-18,dividend,1.51
CVX,2023-08-17,dividend,1.51
CVX,2023-11-16,dividend,1.51
CVX,2024-02-15,dividend,1.63
CVX,2024-05-16,dividend,1.63
CVX,2024-08-19,dividend,1.63
CVX,2024-11-18,dividend,1.63
CVX,2025-02-14,dividend,1.71
CVX,2025-05-19,dividend,1.71
CVX,2025-08-19,dividend,1.71
CVX,2025-11-18,dividend,1.71
CVX,2026-02-17,dividend,1.78
CVX,2026-05-19,dividend,1.78
CVX,2026-08-19,dividend,1.78
CX,2017-05-03,split,1.04
CX,2019-06-17,dividend,0.05
CX,2019-12-13,dividend,0.05
CX,2024-06-17,dividend,0.021
CX,2024-09-13,dividend,0.021
CX,2024-12-10,dividend,0.021
CX,2025-03-10,dividend,0.021
CX,2025-06-17,dividend,0.022
CX,2026-03-11,dividend,0.023
CX,2026-06-17,dividend,0.031
CX,2026-09-15,dividend,0.031
CYPH,2023-06-21,split,0.1
D,2016-11-30,dividend,0.7
D,2017-03-01,dividend,0.755
D,2017-05-31,dividend,0.755
D,2017-08-30,dividend,0.755
D,2017-11-30,dividend,0.77
D,2018-03-01,dividend,0.835
D,2018-05-31,dividend,0.835
D,2018-09-06,dividend,0.835
D,2018-12-06,dividend,0.835
D,2019-02-28,dividend,0.918
D,2019-06-06,dividend,0.918
D,2019-09-05,dividend,0.918
D,2019-12-05,dividend,0.918
D,2020-02-27,dividend,0.94
D,2020-06-04,dividend,0.94
D,2020-09-03,dividend,0.94
D,2020-12-03,dividend,0.63
D,2021-03-04,dividend,0.63
D,2021-06-03,dividend,0.63
D,2021-09-02,dividend,0.63
D,2021-12-02,dividend,0.63
D,2022-03-03,dividend,0.668
D,2022-06-02,dividend,0.668
D,2022-09-01,dividend,0.668
D,2022-12-01,dividend,0.668
D,2023-03-02,dividend,0.668
D,2023-06-01,dividend,0.668
D,2023-08-31,dividend,0.668
D,2023-11-30,dividend,0.668
D,2024-02-29,dividend,0.668
D,2024-05-31,dividend,0.668
D,2024-08-30,dividend,0.668
D,2024-11-29,dividend,0.668
D,2025-02-28,dividend,0.668
D,2025-05-29,dividend,0.668
D,2025-09-05,dividend,0.668
D,2025-12-05,dividend,0.668
D,2026-02-27,dividend,0.668
D,2026-05-29,dividend,0.668
D,2026-09-04,dividend,0.668
DAIC,2026-06-01,split,0.04
DAL,2016-11-08,dividend,0.203
DAL,2017-02-22,dividend,0.203
DAL,2017-05-17,dividend,0.203
DAL,2017-08-21,dividend,0.305
DAL,2017-11-16,dividend,0.305
DAL,2018-02-22,dividend,0.305
DAL,2018-05-10,dividend,0.305
DAL,2018-07-25,dividend,0.35
DAL,2018-11-06,dividend,0.35
DAL,2019-02-28,dividend,0.35
DAL,2019-05-01,dividend,0.35
DAL,2019-07-24,dividend,0.403
DAL,2019-10-23,dividend,0.403
DAL,2020-02-19,dividend,0.403
DAL,2023-07-14,dividend,0.1
DAL,2023-10-11,dividend,0.1
DAL,2024-02-23,dividend,0.1
DAL,2024-05-13,dividend,0.1
DAL,2024-07-30,dividend,0.15
DAL,2024-10-10,dividend,0.15
DAL,2025-02-27,dividend,0.15
DAL,2025-05-13,dividend,0.15
DAL,2025-07-31,dividend,0.188
DAL,2025-10-16,dividend,0.188
DAL,2026-02-26,dividend,0.188
DAL,2026-05-14,dividend,0.188
DAL,2026-07-09,dividend,0.215
DBRG,2016-11-09,dividend,0.4
DBRG,2017-01-11,dividend,4.64
DBRG,2017-03-29,dividend,1.08
DBRG,2017-06-28,dividend,1.08
DBRG,2017-09-28,dividend,1.08
DBRG,2017-12-28,dividend,1.08
DBRG,2018-03-28,dividend,0.44
DBRG,2018-06-28,dividend,0.44
DBRG,2018-09-27,dividend,0.44
DBRG,2018-12-28,dividend,0.44
DBRG,2019-03-28,dividend,0.44
DBRG,2019-06-27,dividend,0.44
DBRG,2019-09-27,dividend,0.44
DBRG,2019-12-30,dividend,0.44
DBRG,2020-03-30,dividend,0.44
DBRG,2022-08-23,split,0.25
DBRG,2022-09-29,dividend,0.01
DBRG,2022-12-29,dividend,0.01
DBRG,2023-03-30,dividend,0.01
DBRG,2023-06-29,dividend,0.01
DBRG,2023-09-28,dividend,0.01
DBRG,2023-12-28,dividend,0.01
DBRG,2024-03-27,dividend,0.01
DBRG,2024-06-28,dividend,0.01
DBRG,2024-09-30,dividend,0.01
DBRG,2024-12-31,dividend,0.01
DBRG,2025-03-31,dividend,0.01
DBRG,2025-06-30,dividend,0.01
DBRG,2025-09-30,dividend,0.01
DBRG,2025-12-31,dividend,0.01
DBRG,2026-03-31,dividend,0.01
DBRG,2026-06-30,dividend,0.01
DEI,2016-09-28,dividend,0.22
DEI,2016-12-28,dividend,0.23
DEI,2017-03-29,dividend,0.23
DEI,2017-06-28,dividend,0.23
DEI,2017-09-28,dividend,0.23
DEI,2017-12-28,dividend,0.25
DEI,2018-03-28,dividend,0.25
DEI,2018-06-28,dividend,0.25
DEI,2018-09-27,dividend,0.25
DEI,2018-12-28,dividend,0.26
DEI,2019-03-28,dividend,0.26
DEI,2019-06-27,dividend,0.26
DEI,2019-09-27,dividend,0.26
DEI,2019-12-30,dividend,0.28
DEI,2020-03-30,dividend,0.28
DEI,2020-06-29,dividend,0.28
DEI,2020-09-29,dividend,0.28
DEI,2020-12-30,dividend,0.28
DEI,2021-03-30,dividend,0.28
DEI,2021-06-29,dividend,0.28
DEI,2021-09-29,dividend,0.28
DEI,2021-12-30,dividend,0.28
DEI,2022-03-30,dividend,0.28
DEI,2022-06-29,dividend,0.28
DEI,2022-09-29,dividend,0.28
DEI,2022-12-29,dividend,0.19
DEI,2023-03-30,dividend,0.19
DEI,2023-06-29,dividend,0.19
DEI,2023-09-28,dividend,0.19
DEI,2023-12-28,dividend,0.19
DEI,2024-03-27,dividend,0.19
DEI,2024-06-28,dividend,0.19
DEI,2024-09-30,dividend,0.19
DEI,2024-12-31,dividend,0.19
DEI,2025-03-31,dividend,0.19
DEI,2025-06-30,dividend,0.19
DEI,2025-09-30,dividend,0.19
DEI,2025-12-31,dividend,0.19
DEI,2026-03-31,dividend,0.19
DEI,2026-06-30,dividend,0.19
DELL,2018-12-28,split,1.806
DELL,2021-11-02,split,1.973
DELL,2022-04-19,dividend,0.33
DELL,2022-07-19,dividend,0.33
DELL,2022-10-18,dividend,0.33
DELL,2023-01-24,dividend,0.33
DELL,2023-04-24,dividend,0.37
DELL,2023-07-24,dividend,0.37
DELL,2023-10-23,dividend,0.37
DELL,2024-01-22,dividend,0.37
DELL,2024-04-22,dividend,0.445
DELL,2024-07-23,dividend,0.445
DELL,2024-10-22,dividend,0.445
DELL,2025-01-22,dividend,0.445
DELL,2025-04-22,dividend,0.525
DELL,2025-07-22,dividend,0.525
DELL,2025-10-21,dividend,0.525
DELL,2026-01-20,dividend,0.525
DELL,2026-04-21,dividend,0.63
DELL,2026-07-21,dividend,0.63
DIS,2016-12-08,dividend,0.78
DIS,2017-07-06,dividend,0.78
DIS,2017-12-08,dividend,0.84
DIS,2018-07-06,dividend,0.84
DIS,2018-12-07,dividend,0.88
DIS,2019-07-05,dividend,0.88
DIS,2019-12-13,dividend,0.88
DIS,2023-12-08,dividend,0.3
DIS,2024-07-08,dividend,0.45
DIS,2024-12-16,dividend,0.5
DIS,2025-06-24,dividend,0.5
DIS,2025-12-15,dividend,0.75
DIS,2026-06-30,dividend,0.75
DKS,2016-12-07,dividend,0.151
DKS,2017-03-08,dividend,0.17
DKS,2017-06-07,dividend,0.17
DKS,2017-09-07,dividend,0.17
DKS,2017-12-07,dividend,0.17
DKS,2018-03-08,dividend,0.225
DKS,2018-06-07,dividend,0.225
DKS,2018-09-13,dividend,0.225
DKS,2018-12-13,dividend,0.225
DKS,2019-03-14,dividend,0.275
DKS,2019-06-13,dividend,0.275
DKS,2019-09-12,dividend,0.275
DKS,2019-12-12,dividend,0.275
DKS,2020-03-19,dividend,0.313
DKS,2020-06-19,dividend,0.313
DKS,2020-09-10,dividend,0.313
DKS,2020-12-10,dividend,0.313
DKS,2021-03-18,dividend,0.363
DKS,2021-06-10,dividend,0.363
DKS,2021-09-09,dividend,5.938
DKS,2021-12-09,dividend,0.438
DKS,2022-03-17,dividend,0.488
DKS,2022-06-09,dividend,0.488
DKS,2022-09-08,dividend,0.488
DKS,2022-12-08,dividend,0.488
DKS,2023-03-16,dividend,1.0
DKS,2023-06-15,dividend,1.0
DKS,2023-09-14,dividend,1.0
DKS,2023-12-14,dividend,1.0
DKS,2024-03-27,dividend,1.1
DKS,2024-06-14,dividend,1.1
DKS,2024-09-20,dividend,1.1
DKS,2024-12-13,dividend,1.1
DKS,2025-03-28,dividend,1.213
DKS,2025-06-13,dividend,1.213
DKS,2025-09-12,dividend,1.213
DKS,2025-12-12,dividend,1.213
DKS,2026-03-27,dividend,1.25
DKS,2026-06-12,dividend,1.25
DKS,2026-09-11,dividend,1.25
DLO,2025-05-27,dividend,0.525
DLO,2026-05-27,dividend,0.194
DNUT,2021-10-26,dividend,0.035
DNUT,2022-01-25,dividend,0.035
DNUT,2022-04-26,dividend,0.035
DNUT,2022-07-26,dividend,0.035
DNUT,2022-10-25,dividend,0.035
DNUT,2023-01-24,dividend,0.035
DNUT,2023-04-25,dividend,0.035
DNUT,2023-07-25,dividend,0.035
DNUT,2023-10-25,dividend,0.035
DNUT,2024-01-23,dividend,0.035
DNUT,2024-04-23,dividend,0.035
DNUT,2024-07-24,dividend,0.035
DNUT,2024-10-23,dividend,0.035
DNUT,2025-01-22,dividend,0.035
DNUT,2025-04-23,dividend,0.035
DOC,2016-11-01,split,1.098
DOC,2016-11-08,dividend,0.37
DOC,2017-02-13,dividend,0.37
DOC,2017-05-04,dividend,0.37
DOC,2017-08-03,dividend,0.37
DOC,2017-11-03,dividend,0.37
DOC,2018-02-14,dividend,0.37
DOC,2018-05-04,dividend,0.37
DOC,2018-08-03,dividend,0.37
DOC,2018-11-02,dividend,0.37
DOC,2019-02-15,dividend,0.37
DOC,2019-05-03,dividend,0.37
DOC,2019-08-02,dividend,0.37
DOC,2019-11-01,dividend,0.37
DOC,2020-02-14,dividend,0.37
DOC,2020-05-07,dividend,0.37
DOC,2020-08-13,dividend,0.37
DOC,2020-11-10,dividend,0.37
DOC,2021-02-19,dividend,0.3
DOC,2021-05-07,dividend,0.3
DOC,2021-08-06,dividend,0.3
DOC,2021-11-05,dividend,0.3
DOC,2022-02-10,dividend,0.3
DOC,2022-05-06,dividend,0.3
DOC,2022-08-05,dividend,0.3
DOC,2022-11-04,dividend,0.3
DOC,2023-02-08,dividend,0.3
DOC,2023-05-05,dividend,0.3
DOC,2023-08-04,dividend,0.3
DOC,2023-11-06,dividend,0.3
DOC,2024-02-13,dividend,0.3
DOC,2024-05-03,dividend,0.3
DOC,2024-08-05,dividend,0.3
DOC,2024-11-04,dividend,0.3
DOC,2025-02-14,dividend,0.305
DOC,2025-04-17,dividend,0.102
DOC,2025-05-19,dividend,0.102
DOC,2025-06-16,dividend,0.102
DOC,2025-07-18,dividend,0.102
DOC,2025-08-18,dividend,0.102
DOC,2025-09-19,dividend,0.102
DOC,2025-10-17,dividend,0.102
DOC,2025-11-14,dividend,0.102
DOC,2025-12-19,dividend,0.102
DOC,2026-01-16,dividend,0.102
DOC,2026-02-13,dividend,0.102
DOC,2026-03-17,dividend,0.102
DOC,2026-04-17,dividend,0.102
DOC,2026-05-18,dividend,0.102
DOC,2026-06-15,dividend,0.102
DOC,2026-07-20,dividend,0.102
DOC,2026-08-17,dividend,0.102
DOC,2026-09-14,dividend,0.102
DOW,2019-05-30,dividend,0.7
DOW,2019-08-29,dividend,0.7
DOW,2019-11-27,dividend,0.7
DOW,2020-02-27,dividend,0.7
DOW,2020-05-28,dividend,0.7
DOW,2020-08-28,dividend,0.7
DOW,2020-11-27,dividend,0.7
DOW,2021-02-25,dividend,0.7
DOW,2021-05-27,dividend,0.7
DOW,2021-08-30,dividend,0.7
DOW,2021-11-29,dividend,0.7
DOW,2022-02-25,dividend,0.7
DOW,2022-05-27,dividend,0.7
DOW,2022-08-30,dividend,0.7
DOW,2022-11-29,dividend,0.7
DOW,2023-02-27,dividend,0.7
DOW,2023-05-30,dividend,0.7
DOW,2023-08-30,dividend,0.7
DOW,2023-11-29,dividend,0.7
DOW,2024-02-28,dividend,0.7
DOW,2024-05-31,dividend,0.7
DOW,2024-08-30,dividend,0.7
DOW,2024-11-29,dividend,0.7
DOW,2025-02-28,dividend,0.7
DOW,2025-05-30,dividend,0.7
DOW,2025-08-29,dividend,0.35
DOW,2025-11-28,dividend,0.35
DOW,2026-02-27,dividend,0.35
DOW,2026-05-29,dividend,0.35
DOW,2026-08-31,dividend,0.35
DUO,2022-06-07,split,0.06666666666666667
DUO,2023-08-04,split,0.06666666666666667
DUO,2025-06-09,split,0.0625
DVLT,2020-04-09,split,0.05
DVLT,2023-01-27,split,0.01
DVLT,2024-04-15,split,0.006666666666666667
DVN,2016-12-13,dividend,0.06
DVN,2017-03-13,dividend,0.06
DVN,2017-06-13,dividend,0.06
DVN,2017-09-14,dividend,0.06
DVN,2017-12-14,dividend,0.06
DVN,2018-03-14,dividend,0.06
DVN,2018-06-14,dividend,0.08
DVN,2018-09-13,dividend,0.08
DVN,2018-12-13,dividend,0.08
DVN,2019-03-14,dividend,0.08
DVN,2019-06-13,dividend,0.09
DVN,2019-09-12,dividend,0.09
DVN,2019-12-12,dividend,0.09
DVN,2020-03-12,dividend,0.09
DVN,2020-06-12,dividend,0.11
DVN,2020-08-13,dividend,0.26
DVN,2020-09-11,dividend,0.11
DVN,2020-12-10,dividend,0.11
DVN,2021-03-12,dividend,0.3
DVN,2021-06-11,dividend,0.34
DVN,2021-09-10,dividend,0.49
DVN,2021-12-09,dividend,0.84
DVN,2022-03-11,dividend,1.0
DVN,2022-06-10,dividend,1.27
DVN,2022-09-09,dividend,1.55
DVN,2022-12-09,dividend,1.35
DVN,2023-03-14,dividend,0.89
DVN,2023-06-14,dividend,0.72
DVN,2023-09-14,dividend,0.49
DVN,2023-12-14,dividend,0.77
DVN,2024-03-14,dividend,0.44
DVN,2024-06-14,dividend,0.35
DVN,2024-09-13,dividend,0.44
DVN,2024-12-13,dividend,0.22
DVN,2025-03-14,dividend,0.24
DVN,2025-06-13,dividend,0.24
DVN,2025-09-15,dividend,0.24
DVN,2025-12-15,dividend,0.24
DVN,2026-03-13,dividend,0.24
DVN,2026-06-15,dividend,0.32
DVN,2026-09-15,dividend,0.32
DX,2016-10-03,dividend,0.63
DX,2016-12-28,dividend,0.63
DX,2017-04-03,dividend,0.54
DX,2017-07-03,dividend,0.54
DX,2017-10-02,dividend,0.54
DX,2017-12-28,dividend,0.54
DX,2018-04-02,dividend,0.54
DX,2018-07-03,dividend,0.54
DX,2018-10-02,dividend,0.54
DX,2018-12-28,dividend,0.54
DX,2019-01-17,dividend,0.18
DX,2019-02-13,dividend,0.18
DX,2019-03-21,dividend,0.18
DX,2019-04-18,dividend,0.18
DX,2019-05-24,dividend,0.18
DX,2019-06-21,split,0.3333333333333333
DX,2019-06-25,dividend,0.18
DX,2019-07-19,dividend,0.18
DX,2019-08-21,dividend,0.15
DX,2019-09-20,dividend,0.15
DX,2019-10-18,dividend,0.15
DX,2019-11-21,dividend,0.15
DX,2019-12-20,dividend,0.15
DX,2020-01-23,dividend,0.15
DX,2020-02-21,dividend,0.15
DX,2020-03-20,dividend,0.15
DX,2020-04-21,dividend,0.15
DX,2020-05-21,dividend,0.15
DX,2020-06-19,dividend,0.13
DX,2020-07-22,dividend,0.13
DX,2020-08-20,dividend,0.13
DX,2020-09-23,dividend,0.13
DX,2020-10-22,dividend,0.13
DX,2020-11-19,dividend,0.13
DX,2020-12-18,dividend,0.13
DX,2021-01-22,dividend,0.13
DX,2021-02-19,dividend,0.13
DX,2021-03-19,dividend,0.13
DX,2021-04-21,dividend,0.13
DX,2021-05-21,dividend,0.13
DX,2021-06-18,dividend,0.13
DX,2021-07-21,dividend,0.13
DX,2021-08-20,dividend,0.13
DX,2021-09-21,dividend,0.13
DX,2021-10-21,dividend,0.13
DX,2021-11-19,dividend,0.13
DX,2021-12-17,dividend,0.13
DX,2022-01-21,dividend,0.13
DX,2022-02-18,dividend,0.13
DX,2022-03-21,dividend,0.13
DX,2022-04-21,dividend,0.13
DX,2022-05-20,dividend,0.13
DX,2022-06-23,dividend,0.13
DX,2022-07-21,dividend,0.13
DX,2022-08-19,dividend,0.13
DX,2022-09-22,dividend,0.13
DX,2022-10-20,dividend,0.13
DX,2022-11-18,dividend,0.13
DX,2022-12-22,dividend,0.13
DX,2023-01-20,dividend,0.13
DX,2023-02-17,dividend,0.13
DX,2023-03-20,dividend,0.13
DX,2023-04-20,dividend,0.13
DX,2023-05-19,dividend,0.13
DX,2023-06-22,dividend,0.13
DX,2023-07-20,dividend,0.13
DX,2023-08-22,dividend,0.13
DX,2023-09-21,dividend,0.13
DX,2023-10-25,dividend,0.13
DX,2023-11-22,dividend,0.13
DX,2023-12-21,dividend,0.13
DX,2024-01-22,dividend,0.13
DX,2024-02-22,dividend,0.13
DX,2024-03-21,dividend,0.13
DX,2024-04-22,dividend,0.13
DX,2024-05-22,dividend,0.13
DX,2024-06-24,dividend,0.13
DX,2024-07-23,dividend,0.13
DX,2024-08-23,dividend,0.13
DX,2024-09-23,dividend,0.13
DX,2024-10-25,dividend,0.13
DX,2024-11-22,dividend,0.15
DX,2025-01-02,dividend,0.15
DX,2025-01-23,dividend,0.15
DX,2025-02-24,dividend,0.15
DX,2025-03-24,dividend,0.17
DX,2025-04-23,dividend,0.17
DX,2025-05-23,dividend,0.17
DX,2025-06-23,dividend,0.17
DX,2025-07-23,dividend,0.17
DX,2025-08-22,dividend,0.17
DX,2025-09-22,dividend,0.17
DX,2025-10-23,dividend,0.17
DX,2025-11-21,dividend,0.17
DX,2026-01-02,dividend,0.17
DX,2026-01-21,dividend,0.17
DX,2026-02-23,dividend,0.17
DX,2026-03-23,dividend,0.17
DX,2026-04-23,dividend,0.17
DX,2026-05-21,dividend,0.17
DX,2026-06-22,dividend,0.17
DX,2026-07-23,dividend,0.17
DX,2026-08-21,dividend,0.17
DXC,2016-12-30,dividend,0.121107
DXC,2017-03-27,dividend,0.121107
DXC,2017-06-09,dividend,0.155709
DXC,2017-09-01,dividend,0.155709
DXC,2017-12-05,dividend,0.155709
DXC,2018-03-27,dividend,0.155709
DXC,2018-06-01,split,1.156
DXC,2018-06-05,dividend,0.19
DXC,2018-09-04,dividend,0.19
DXC,2018-12-04,dividend,0.19
DXC,2019-03-26,dividend,0.19
DXC,2019-06-04,dividend,0.21
DXC,2019-09-03,dividend,0.21
DXC,2019-12-03,dividend,0.21
DXC,2020-03-24,dividend,0.21
DXCM,2022-06-13,split,4.0
EBAY,2019-02-28,dividend,0.14
EBAY,2019-05-30,dividend,0.14
EBAY,2019-08-30,dividend,0.14
EBAY,2019-11-29,dividend,0.14
EBAY,2020-02-28,dividend,0.16
EBAY,2020-05-29,dividend,0.16
EBAY,2020-08-31,dividend,0.16
EBAY,2020-11-30,dividend,0.16
EBAY,2021-02-26,dividend,0.18
EBAY,2021-05-28,dividend,0.18
EBAY,2021-08-31,dividend,0.18
EBAY,2021-11-30,dividend,0.18
EBAY,2022-03-09,dividend,0.22
EBAY,2022-05-31,dividend,0.22
EBAY,2022-08-31,dividend,0.22
EBAY,2022-11-30,dividend,0.22
EBAY,2023-03-09,dividend,0.25
EBAY,2023-05-31,dividend,0.25
EBAY,2023-08-31,dividend,0.25
EBAY,2023-11-30,dividend,0.25
EBAY,2024-03-08,dividend,0.27
EBAY,2024-05-31,dividend,0.27
EBAY,2024-08-30,dividend,0.27
EBAY,2024-11-29,dividend,0.27
EBAY,2025-03-14,dividend,0.29
EBAY,2025-05-30,dividend,0.29
EBAY,2025-08-29,dividend,0.29
EBAY,2025-11-28,dividend,0.29
EBAY,2026-03-06,dividend,0.31
EBAY,2026-05-29,dividend,0.31
EBAY,2026-08-28,dividend,0.31
ECHO,2019-09-11,split,1.234
EHGO,2026-04-20,split,0.0625
EIX,2016-09-28,dividend,0.48
EIX,2016-12-28,dividend,0.543
EIX,2017-03-29,dividend,0.543
EIX,2017-06-28,dividend,0.543
EIX,2017-09-28,dividend,0.543
EIX,2017-12-28,dividend,0.605
EIX,2018-03-28,dividend,0.605
EIX,2018-06-29,dividend,0.605
EIX,2018-09-27,dividend,0.605
EIX,2018-12-28,dividend,0.613
EIX,2019-03-28,dividend,0.613
EIX,2019-07-05,dividend,0.613
EIX,2019-09-27,dividend,0.613
EIX,2019-12-30,dividend,0.638
EIX,2020-03-30,dividend,0.638
EIX,2020-07-02,dividend,0.638
EIX,2020-09-29,dividend,0.638
EIX,2020-12-30,dividend,0.663
EIX,2021-03-30,dividend,0.663
EIX,2021-07-02,dividend,0.663
EIX,2021-09-29,dividend,0.663
EIX,2021-12-30,dividend,0.7
EIX,2022-03-30,dividend,0.7
EIX,2022-07-01,dividend,0.7
EIX,2022-09-29,dividend,0.7
EIX,2022-12-29,dividend,0.738
EIX,2023-03-30,dividend,0.738
EIX,2023-07-03,dividend,0.738
EIX,2023-09-28,dividend,0.738
EIX,2023-12-28,dividend,0.78
EIX,2024-03-27,dividend,0.78
EIX,2024-07-08,dividend,0.78
EIX,2024-10-07,dividend,0.78
EIX,2025-01-07,dividend,0.828
EIX,2025-04-07,dividend,0.828
EIX,2025-07-07,dividend,0.828
EIX,2025-10-07,dividend,0.828
EIX,2026-01-07,dividend,0.878
EIX,2026-04-07,dividend,0.878
EIX,2026-07-07,dividend,0.878
EL,2016-11-28,dividend,0.34
EL,2017-02-24,dividend,0.34
EL,2017-05-26,dividend,0.34
EL,2017-08-29,dividend,0.34
EL,2017-11-29,dividend,0.38
EL,2018-02-27,dividend,0.38
EL,2018-05-30,dividend,0.38
EL,2018-08-30,dividend,0.38
EL,2018-11-29,dividend,0.43
EL,2019-02-27,dividend,0.43
EL,2019-05-30,dividend,0.43
EL,2019-08-29,dividend,0.43
EL,2019-11-27,dividend,0.48
EL,2020-02-27,dividend,0.48
EL,2020-08-28,dividend,0.48
EL,2020-11-27,dividend,0.53
EL,2021-02-25,dividend,0.53
EL,2021-05-27,dividend,0.53
EL,2021-08-30,dividend,0.53
EL,2021-11-29,dividend,0.6
EL,2022-02-25,dividend,0.6
EL,2022-05-27,dividend,0.6
EL,2022-08-30,dividend,0.6
EL,2022-11-29,dividend,0.66
EL,2023-02-27,dividend,0.66
EL,2023-05-30,dividend,0.66
EL,2023-08-30,dividend,0.66
EL,2023-11-29,dividend,0.66
EL,2024-02-28,dividend,0.66
EL,2024-05-31,dividend,0.66
EL,2024-08-30,dividend,0.66
EL,2024-11-29,dividend,0.35
EL,2025-02-28,dividend,0.35
EL,2025-05-30,dividend,0.35
EL,2025-09-02,dividend,0.35
